[device] mps 사용 (torch 2.4.1, batch=32)
[ok] FGkS4vJYOpM.003.mp4 top=Surprise(0.28) confidence=0.683 tension=0.317 person_id=FGkS4vJYOpM
[ok] FGkS4vJYOpM.005.mp4 top=Surprise(0.30) confidence=0.717 tension=0.284 person_id=FGkS4vJYOpM
[ok] FM5UaJS-bhg.003.mp4 top=Neutral(0.20) confidence=0.590 tension=0.410 person_id=FM5UaJS-bhg
[ok] FNHMXPaHll0.000.mp4 top=Happiness(0.44) confidence=0.815 tension=0.185 person_id=FNHMXPaHll0
[ok] FNHMXPaHll0.002.mp4 top=Happiness(0.37) confidence=0.770 tension=0.229 person_id=FNHMXPaHll0
[ok] FNHMXPaHll0.003.mp4 top=Surprise(0.30) confidence=0.741 tension=0.259 person_id=FNHMXPaHll0
[ok] FPfgwGsy8dE.003.mp4 top=Disgust(0.26) confidence=0.557 tension=0.443 person_id=FPfgwGsy8dE
[ok] FTk2SCmJI_w.000.mp4 top=Neutral(0.36) confidence=0.710 tension=0.290 person_id=FTk2SCmJI_w
[ok] FTk2SCmJI_w.005.mp4 top=Surprise(0.31) confidence=0.631 tension=0.369 person_id=FTk2SCmJI_w
[ok] FaBTYkzhuK4.002.mp4 top=Neutral(0.37) confidence=0.717 tension=0.283 person_id=FaBTYkzhuK4
[ok] FaBTYkzhuK4.004.mp4 top=Neutral(0.24) confidence=0.633 tension=0.367 person_id=FaBTYkzhuK4
[ok] Fe9_SVPd_5I.002.mp4 top=Sadness(0.44) confidence=0.511 tension=0.489 person_id=Fe9_SVPd_5I
[ok] Ff0WqsFl-1s.001.mp4 top=Happiness(0.24) confidence=0.719 tension=0.281 person_id=Ff0WqsFl-1s
[ok] FhCOvzMrNs8.003.mp4 top=Surprise(0.21) confidence=0.587 tension=0.413 person_id=FhCOvzMrNs8
[ok] Fi1ILrwQpSY.004.mp4 top=Neutral(0.24) confidence=0.616 tension=0.384 person_id=Fi1ILrwQpSY
[ok] FkuwzJcoRVI.002.mp4 top=Happiness(0.44) confidence=0.825 tension=0.176 person_id=FkuwzJcoRVI
[ok] FkzVX7SQ9wE.000.mp4 top=Neutral(0.33) confidence=0.659 tension=0.341 person_id=FkzVX7SQ9wE
[ok] FkzVX7SQ9wE.003.mp4 top=Neutral(0.36) confidence=0.656 tension=0.344 person_id=FkzVX7SQ9wE
[ok] FlAGm93fJa0.001.mp4 top=Neutral(0.32) confidence=0.744 tension=0.256 person_id=FlAGm93fJa0
[ok] FogaU_yB9aY.003.mp4 top=Happiness(0.22) confidence=0.660 tension=0.340 person_id=FogaU_yB9aY
[ok] Ft0ahViXZPc.005.mp4 top=Sadness(0.29) confidence=0.594 tension=0.406 person_id=Ft0ahViXZPc
[ok] FvjIziLzffo.000.mp4 top=Happiness(0.35) confidence=0.770 tension=0.230 person_id=FvjIziLzffo
[ok] FvjIziLzffo.001.mp4 top=Happiness(0.27) confidence=0.745 tension=0.255 person_id=FvjIziLzffo
[ok] FwjoTGcsFNg.004.mp4 top=Happiness(0.44) confidence=0.803 tension=0.197 person_id=FwjoTGcsFNg
[ok] FwjoTGcsFNg.005.mp4 top=Surprise(0.25) confidence=0.576 tension=0.424 person_id=FwjoTGcsFNg
[ok] G7QTNbKbu_4.004.mp4 top=Surprise(0.21) confidence=0.611 tension=0.389 person_id=G7QTNbKbu_4
[ok] G7hYffrZ1Hc.001.mp4 top=Neutral(0.31) confidence=0.658 tension=0.342 person_id=G7hYffrZ1Hc
[ok] G7hYffrZ1Hc.003.mp4 top=Neutral(0.36) confidence=0.631 tension=0.369 person_id=G7hYffrZ1Hc
[ok] GBp9YtOw_eQ.000.mp4 top=Neutral(0.35) confidence=0.661 tension=0.339 person_id=GBp9YtOw_eQ
[ok] GG9WPQLI_rg.001.mp4 top=Neutral(0.27) confidence=0.719 tension=0.281 person_id=GG9WPQLI_rg
[ok] GO6s-qDADuU.005.mp4 top=Surprise(0.24) confidence=0.625 tension=0.375 person_id=GO6s-qDADuU
[ok] GS7cBLgZKgk.005.mp4 top=Neutral(0.35) confidence=0.643 tension=0.357 person_id=GS7cBLgZKgk
[ok] GTmHSF6vNWc.000.mp4 top=Surprise(0.42) confidence=0.732 tension=0.268 person_id=GTmHSF6vNWc
[ok] GWOtluILlk4.004.mp4 top=Neutral(0.23) confidence=0.590 tension=0.410 person_id=GWOtluILlk4
[ok] GcuoyJPO-KU.001.mp4 top=Disgust(0.20) confidence=0.547 tension=0.453 person_id=GcuoyJPO-KU
[ok] GcuoyJPO-KU.003.mp4 top=Fear(0.28) confidence=0.464 tension=0.536 person_id=GcuoyJPO-KU
[ok] Gdv79afXNKE.000.mp4 top=Surprise(0.30) confidence=0.762 tension=0.238 person_id=Gdv79afXNKE
[ok] Gdv79afXNKE.004.mp4 top=Surprise(0.33) confidence=0.745 tension=0.255 person_id=Gdv79afXNKE
[ok] GntxKkVigvE.001.mp4 top=Happiness(0.30) confidence=0.781 tension=0.219 person_id=GntxKkVigvE
[ok] Gomd4Y8-D2Q.004.mp4 top=Neutral(0.26) confidence=0.654 tension=0.346 person_id=Gomd4Y8-D2Q
[ok] Gs-AdRcYSPo.003.mp4 top=Happiness(0.27) confidence=0.699 tension=0.301 person_id=Gs-AdRcYSPo
[ok] GsNZh1TS68g.000.mp4 top=Happiness(0.30) confidence=0.758 tension=0.242 person_id=GsNZh1TS68g
[ok] Gtq5nfRlRx8.003.mp4 top=Surprise(0.28) confidence=0.641 tension=0.358 person_id=Gtq5nfRlRx8
[ok] Gtq5nfRlRx8.004.mp4 top=Fear(0.23) confidence=0.566 tension=0.434 person_id=Gtq5nfRlRx8
[ok] Gtq5nfRlRx8.005.mp4 top=Happiness(0.21) confidence=0.601 tension=0.399 person_id=Gtq5nfRlRx8
[ok] GwKmjEb3qN0.000.mp4 top=Neutral(0.24) confidence=0.688 tension=0.312 person_id=GwKmjEb3qN0
[ok] H0_4dZMjUow.000.mp4 top=Happiness(0.66) confidence=0.881 tension=0.119 person_id=H0_4dZMjUow
[ok] H523MhINmbA.000.mp4 top=Neutral(0.43) confidence=0.700 tension=0.300 person_id=H523MhINmbA
[ok] H6s9aFAQP3M.003.mp4 top=Neutral(0.30) confidence=0.632 tension=0.368 person_id=H6s9aFAQP3M
[ok] H8h4fAGgV18.004.mp4 top=Neutral(0.33) confidence=0.674 tension=0.326 person_id=H8h4fAGgV18
[ok] HCkDd0UnUgo.001.mp4 top=Neutral(0.25) confidence=0.619 tension=0.381 person_id=HCkDd0UnUgo
[ok] HCkDd0UnUgo.005.mp4 top=Neutral(0.24) confidence=0.603 tension=0.397 person_id=HCkDd0UnUgo
[ok] HH03EXo0TB0.000.mp4 top=Anger(0.27) confidence=0.650 tension=0.350 person_id=HH03EXo0TB0
[ok] HH03EXo0TB0.003.mp4 top=Neutral(0.32) confidence=0.606 tension=0.394 person_id=HH03EXo0TB0
[ok] HH14jGFGuL0.001.mp4 top=Happiness(0.29) confidence=0.746 tension=0.254 person_id=HH14jGFGuL0
[ok] HKSgsi7HWWI.000.mp4 top=Surprise(0.20) confidence=0.601 tension=0.399 person_id=HKSgsi7HWWI
[ok] HPEemWelY1E.003.mp4 top=Happiness(0.55) confidence=0.834 tension=0.166 person_id=HPEemWelY1E
[ok] HQDkoaHULbw.005.mp4 top=Neutral(0.26) confidence=0.654 tension=0.346 person_id=HQDkoaHULbw
[ok] HQZD4j8_FR8.004.mp4 top=Neutral(0.24) confidence=0.626 tension=0.374 person_id=HQZD4j8_FR8
[ok] HT_8WpgGqjk.002.mp4 top=Neutral(0.38) confidence=0.654 tension=0.346 person_id=HT_8WpgGqjk
[ok] HT_8WpgGqjk.005.mp4 top=Neutral(0.34) confidence=0.669 tension=0.331 person_id=HT_8WpgGqjk
[ok] HWuh0biZQ_c.004.mp4 top=Fear(0.28) confidence=0.511 tension=0.489 person_id=HWuh0biZQ_c
[ok] HX-3jJdK7HM.005.mp4 top=Sadness(0.23) confidence=0.694 tension=0.307 person_id=HX-3jJdK7HM
[ok] HbGeoKBULAA.000.mp4 top=Happiness(0.83) confidence=0.943 tension=0.057 person_id=HbGeoKBULAA
[ok] HekcZ0Em60E.003.mp4 top=Neutral(0.28) confidence=0.755 tension=0.245 person_id=HekcZ0Em60E
[ok] HhC2cGFFZeY.002.mp4 top=Neutral(0.34) confidence=0.697 tension=0.303 person_id=HhC2cGFFZeY
[ok] Hklc55y7vUI.002.mp4 top=Sadness(0.34) confidence=0.533 tension=0.467 person_id=Hklc55y7vUI
[ok] Hm5K_K0v718.005.mp4 top=Neutral(0.27) confidence=0.637 tension=0.363 person_id=Hm5K_K0v718
[ok] HrddpXxWFns.001.mp4 top=Neutral(0.27) confidence=0.652 tension=0.348 person_id=HrddpXxWFns
[ok] HrddpXxWFns.004.mp4 top=Happiness(0.29) confidence=0.737 tension=0.263 person_id=HrddpXxWFns
[ok] HrddpXxWFns.005.mp4 top=Neutral(0.34) confidence=0.648 tension=0.352 person_id=HrddpXxWFns
[ok] HwZlfygV2eU.004.mp4 top=Happiness(0.28) confidence=0.695 tension=0.305 person_id=HwZlfygV2eU
[ok] I01_ubtktEQ.000.mp4 top=Neutral(0.26) confidence=0.636 tension=0.364 person_id=I01_ubtktEQ
[ok] I53JQFtiQxM.001.mp4 top=Neutral(0.25) confidence=0.692 tension=0.308 person_id=I53JQFtiQxM
[ok] I53JQFtiQxM.003.mp4 top=Happiness(0.33) confidence=0.756 tension=0.243 person_id=I53JQFtiQxM
[ok] I5x9T9ftW18.002.mp4 top=Happiness(0.36) confidence=0.825 tension=0.175 person_id=I5x9T9ftW18
[ok] IFF47jVKMj8.001.mp4 top=Anger(0.26) confidence=0.556 tension=0.444 person_id=IFF47jVKMj8
[ok] IGjI8aP14gg.003.mp4 top=Anger(0.26) confidence=0.649 tension=0.351 person_id=IGjI8aP14gg
[ok] IMCEXoAkZv4.003.mp4 top=Neutral(0.30) confidence=0.691 tension=0.309 person_id=IMCEXoAkZv4
[ok] IMCEXoAkZv4.004.mp4 top=Neutral(0.39) confidence=0.680 tension=0.320 person_id=IMCEXoAkZv4
[ok] IQNNEfYYYiw.003.mp4 top=Surprise(0.29) confidence=0.710 tension=0.290 person_id=IQNNEfYYYiw
[ok] IQdz0Pd-L2Y.000.mp4 top=Neutral(0.29) confidence=0.672 tension=0.328 person_id=IQdz0Pd-L2Y
[ok] IQdz0Pd-L2Y.002.mp4 top=Neutral(0.29) confidence=0.637 tension=0.363 person_id=IQdz0Pd-L2Y
[ok] IV01x2GS61g.002.mp4 top=Neutral(0.34) confidence=0.785 tension=0.215 person_id=IV01x2GS61g
[ok] IV01x2GS61g.005.mp4 top=Neutral(0.34) confidence=0.783 tension=0.217 person_id=IV01x2GS61g
[ok] Ie2y_yOeKpo.001.mp4 top=Happiness(0.65) confidence=0.884 tension=0.116 person_id=Ie2y_yOeKpo
[ok] Ie2y_yOeKpo.003.mp4 top=Happiness(0.67) confidence=0.894 tension=0.106 person_id=Ie2y_yOeKpo
[ok] Ie2y_yOeKpo.005.mp4 top=Happiness(0.72) confidence=0.904 tension=0.096 person_id=Ie2y_yOeKpo
[ok] If96Xniy6Go.002.mp4 top=Surprise(0.22) confidence=0.618 tension=0.382 person_id=If96Xniy6Go
[ok] Isa3WdmciZQ.005.mp4 top=Happiness(0.33) confidence=0.703 tension=0.297 person_id=Isa3WdmciZQ
[ok] It0-yCwOc5k.004.mp4 top=Fear(0.28) confidence=0.490 tension=0.510 person_id=It0-yCwOc5k
[ok] It0-yCwOc5k.005.mp4 top=Fear(0.26) confidence=0.520 tension=0.480 person_id=It0-yCwOc5k
[ok] IyBCZySg-c4.005.mp4 top=Sadness(0.34) confidence=0.567 tension=0.433 person_id=IyBCZySg-c4
[ok] J30sMEMrKjA.004.mp4 top=Happiness(0.43) confidence=0.795 tension=0.205 person_id=J30sMEMrKjA
[ok] J5Q9cutAmY8.001.mp4 top=Neutral(0.32) confidence=0.742 tension=0.258 person_id=J5Q9cutAmY8
[ok] J6RHl6U6Jcw.001.mp4 top=Happiness(0.42) confidence=0.797 tension=0.203 person_id=J6RHl6U6Jcw
[ok] J9WyswA0vow.004.mp4 top=Happiness(0.55) confidence=0.839 tension=0.161 person_id=J9WyswA0vow
[ok] JBiq9X_-r84.001.mp4 top=Fear(0.31) confidence=0.452 tension=0.548 person_id=JBiq9X_-r84
[ok] JBiq9X_-r84.003.mp4 top=Surprise(0.28) confidence=0.544 tension=0.456 person_id=JBiq9X_-r84
[ok] JBiq9X_-r84.005.mp4 top=Fear(0.25) confidence=0.534 tension=0.466 person_id=JBiq9X_-r84
[ok] JEhC58vobs4.000.mp4 top=Neutral(0.22) confidence=0.701 tension=0.299 person_id=JEhC58vobs4
[ok] JEualxMkaE4.001.mp4 top=Neutral(0.27) confidence=0.689 tension=0.312 person_id=JEualxMkaE4
[ok] JKDEEwxZwrw.000.mp4 top=Neutral(0.48) confidence=0.715 tension=0.285 person_id=JKDEEwxZwrw
[ok] JKDEEwxZwrw.004.mp4 top=Neutral(0.29) confidence=0.692 tension=0.308 person_id=JKDEEwxZwrw
[ok] JTmq4k4uQCY.004.mp4 top=Neutral(0.38) confidence=0.663 tension=0.337 person_id=JTmq4k4uQCY
[ok] JU_XfoyZIVM.000.mp4 top=Neutral(0.23) confidence=0.724 tension=0.276 person_id=JU_XfoyZIVM
[ok] JciLbidX1Q8.001.mp4 top=Disgust(0.48) confidence=0.538 tension=0.462 person_id=JciLbidX1Q8
[ok] Jcw9NZkMn6I.001.mp4 top=Neutral(0.29) confidence=0.679 tension=0.321 person_id=Jcw9NZkMn6I
[ok] Jcw9NZkMn6I.002.mp4 top=Neutral(0.28) confidence=0.711 tension=0.289 person_id=Jcw9NZkMn6I
[ok] Jf8lqSpAjZ8.000.mp4 top=Neutral(0.31) confidence=0.672 tension=0.328 person_id=Jf8lqSpAjZ8
[ok] Jf8lqSpAjZ8.003.mp4 top=Sadness(0.21) confidence=0.546 tension=0.454 person_id=Jf8lqSpAjZ8
[ok] Jh8yMyNZkuo.002.mp4 top=Neutral(0.32) confidence=0.647 tension=0.353 person_id=Jh8yMyNZkuo
[ok] Jhz5ssCKaug.000.mp4 top=Neutral(0.38) confidence=0.724 tension=0.276 person_id=Jhz5ssCKaug
[ok] Jhz5ssCKaug.004.mp4 top=Happiness(0.43) confidence=0.822 tension=0.178 person_id=Jhz5ssCKaug
[ok] JiXJeI5_jGM.001.mp4 top=Happiness(0.37) confidence=0.769 tension=0.231 person_id=JiXJeI5_jGM
[ok] Jn76eAPxjNA.000.mp4 top=Happiness(0.24) confidence=0.647 tension=0.353 person_id=Jn76eAPxjNA
[ok] Jp-Hu7yxqR8.002.mp4 top=Neutral(0.35) confidence=0.701 tension=0.300 person_id=Jp-Hu7yxqR8
[ok] Jr6GmDtvTK0.001.mp4 top=Neutral(0.34) confidence=0.717 tension=0.283 person_id=Jr6GmDtvTK0
[ok] JxxF9y61ujA.001.mp4 top=Neutral(0.38) confidence=0.646 tension=0.354 person_id=JxxF9y61ujA
[ok] Jy716zClCKs.001.mp4 top=Neutral(0.26) confidence=0.690 tension=0.310 person_id=Jy716zClCKs
[ok] JzXnxQDnwWE.005.mp4 top=Happiness(0.49) confidence=0.842 tension=0.158 person_id=JzXnxQDnwWE
[ok] K-Z_mLE8nlo.000.mp4 top=Happiness(0.41) confidence=0.731 tension=0.269 person_id=K-Z_mLE8nlo
[ok] K-Z_mLE8nlo.001.mp4 top=Happiness(0.30) confidence=0.702 tension=0.298 person_id=K-Z_mLE8nlo
[ok] K3-YXXLR0Ho.001.mp4 top=Fear(0.36) confidence=0.440 tension=0.560 person_id=K3-YXXLR0Ho
[ok] K9ZTOb6PbfQ.002.mp4 top=Surprise(0.29) confidence=0.630 tension=0.370 person_id=K9ZTOb6PbfQ
[ok] K9ZTOb6PbfQ.003.mp4 top=Surprise(0.31) confidence=0.614 tension=0.386 person_id=K9ZTOb6PbfQ
[ok] K9h_wA30XgM.000.mp4 top=Happiness(0.41) confidence=0.786 tension=0.214 person_id=K9h_wA30XgM
[ok] K9h_wA30XgM.001.mp4 top=Happiness(0.32) confidence=0.761 tension=0.239 person_id=K9h_wA30XgM
[ok] KB09jENVJ_0.001.mp4 top=Happiness(0.24) confidence=0.752 tension=0.248 person_id=KB09jENVJ_0
[ok] KB09jENVJ_0.003.mp4 top=Happiness(0.45) confidence=0.809 tension=0.191 person_id=KB09jENVJ_0
[ok] KHQJhOzdrYo.005.mp4 top=Neutral(0.43) confidence=0.715 tension=0.285 person_id=KHQJhOzdrYo
[ok] KIhpjwf5uAA.004.mp4 top=Neutral(0.27) confidence=0.584 tension=0.416 person_id=KIhpjwf5uAA
[ok] KJP4SKS2vtY.001.mp4 top=Neutral(0.23) confidence=0.642 tension=0.357 person_id=KJP4SKS2vtY
[ok] KJP4SKS2vtY.005.mp4 top=Neutral(0.22) confidence=0.713 tension=0.287 person_id=KJP4SKS2vtY
[ok] KM6Nc_VipyQ.003.mp4 top=Neutral(0.26) confidence=0.654 tension=0.346 person_id=KM6Nc_VipyQ
[ok] KVepk_9iPEU.003.mp4 top=Neutral(0.33) confidence=0.697 tension=0.303 person_id=KVepk_9iPEU
[ok] KVepk_9iPEU.004.mp4 top=Neutral(0.28) confidence=0.702 tension=0.298 person_id=KVepk_9iPEU
[ok] KYkfjIZEScM.004.mp4 top=Fear(0.46) confidence=0.340 tension=0.660 person_id=KYkfjIZEScM
[ok] KYvMsMLNGvY.000.mp4 top=Neutral(0.23) confidence=0.570 tension=0.430 person_id=KYvMsMLNGvY
[ok] KYvMsMLNGvY.003.mp4 top=Neutral(0.27) confidence=0.546 tension=0.454 person_id=KYvMsMLNGvY
[ok] KYvbRwTCtaU.004.mp4 top=Happiness(0.36) confidence=0.732 tension=0.268 person_id=KYvbRwTCtaU
[ok] Kbcvurfuvhk.001.mp4 top=Neutral(0.34) confidence=0.613 tension=0.387 person_id=Kbcvurfuvhk
[ok] Kbcvurfuvhk.003.mp4 top=Neutral(0.29) confidence=0.589 tension=0.411 person_id=Kbcvurfuvhk
[ok] KfurkMyjD-c.000.mp4 top=Neutral(0.29) confidence=0.631 tension=0.369 person_id=KfurkMyjD-c
[ok] KfurkMyjD-c.005.mp4 top=Neutral(0.25) confidence=0.607 tension=0.393 person_id=KfurkMyjD-c
[ok] KhMsmtSC5Lg.004.mp4 top=Neutral(0.31) confidence=0.799 tension=0.201 person_id=KhMsmtSC5Lg
[ok] KmHe8urs3LI.000.mp4 top=Fear(0.27) confidence=0.516 tension=0.484 person_id=KmHe8urs3LI
[ok] Kmrd1MsZKmQ.004.mp4 top=Happiness(0.23) confidence=0.660 tension=0.340 person_id=Kmrd1MsZKmQ
[ok] KnbEca4Ibwk.001.mp4 top=Fear(0.27) confidence=0.490 tension=0.510 person_id=KnbEca4Ibwk
[ok] Kpto8K_B-5A.001.mp4 top=Surprise(0.29) confidence=0.597 tension=0.403 person_id=Kpto8K_B-5A
[ok] KskDPaLfZNQ.001.mp4 top=Neutral(0.22) confidence=0.615 tension=0.385 person_id=KskDPaLfZNQ
[ok] Kv0kZgqZEM0.000.mp4 top=Disgust(0.25) confidence=0.491 tension=0.509 person_id=Kv0kZgqZEM0
[ok] Kv0kZgqZEM0.002.mp4 top=Disgust(0.25) confidence=0.499 tension=0.501 person_id=Kv0kZgqZEM0
[ok] L-C1blPD_ec.002.mp4 top=Neutral(0.36) confidence=0.669 tension=0.331 person_id=L-C1blPD_ec
[ok] L4Jlm0vGsvc.001.mp4 top=Happiness(0.65) confidence=0.889 tension=0.111 person_id=L4Jlm0vGsvc
[ok] L4uFD6434Pc.004.mp4 top=Neutral(0.38) confidence=0.646 tension=0.354 person_id=L4uFD6434Pc
[ok] L5PkZA1ErYY.000.mp4 top=Surprise(0.35) confidence=0.697 tension=0.303 person_id=L5PkZA1ErYY
[ok] L5PkZA1ErYY.001.mp4 top=Surprise(0.27) confidence=0.677 tension=0.323 person_id=L5PkZA1ErYY
[ok] L5kpy0SA7os.002.mp4 top=Neutral(0.25) confidence=0.601 tension=0.399 person_id=L5kpy0SA7os
[ok] L9sG80PI1Gw.002.mp4 top=Happiness(0.34) confidence=0.784 tension=0.216 person_id=L9sG80PI1Gw
[ok] LBKbubsgpE8.005.mp4 top=Happiness(0.32) confidence=0.734 tension=0.267 person_id=LBKbubsgpE8
[ok] LCafv-LfC3Y.002.mp4 top=Neutral(0.40) confidence=0.702 tension=0.298 person_id=LCafv-LfC3Y
[ok] LGPm8ok6kVo.005.mp4 top=Anger(0.30) confidence=0.628 tension=0.372 person_id=LGPm8ok6kVo
[ok] LGdzP-r_G3U.003.mp4 top=Surprise(0.31) confidence=0.724 tension=0.276 person_id=LGdzP-r_G3U
[ok] LGgx7RVdL2Y.001.mp4 top=Anger(0.21) confidence=0.644 tension=0.356 person_id=LGgx7RVdL2Y
[ok] LHV4HNK35pM.002.mp4 top=Happiness(0.38) confidence=0.792 tension=0.208 person_id=LHV4HNK35pM
[ok] LKBoLbWHJYI.001.mp4 top=Neutral(0.23) confidence=0.679 tension=0.321 person_id=LKBoLbWHJYI
[ok] LKc69Et2Jg8.001.mp4 top=Happiness(0.31) confidence=0.746 tension=0.255 person_id=LKc69Et2Jg8
[ok] LKqO2BhfAvM.003.mp4 top=Neutral(0.28) confidence=0.549 tension=0.451 person_id=LKqO2BhfAvM
[ok] LKvxVEI8uVA.000.mp4 top=Sadness(0.37) confidence=0.651 tension=0.349 person_id=LKvxVEI8uVA
[ok] LNM1i-a9q_A.005.mp4 top=Neutral(0.26) confidence=0.657 tension=0.343 person_id=LNM1i-a9q_A
[ok] LRU4jLhKaak.001.mp4 top=Sadness(0.29) confidence=0.597 tension=0.403 person_id=LRU4jLhKaak
[ok] LRU4jLhKaak.004.mp4 top=Sadness(0.32) confidence=0.604 tension=0.396 person_id=LRU4jLhKaak
[ok] LRU4jLhKaak.005.mp4 top=Happiness(0.25) confidence=0.651 tension=0.348 person_id=LRU4jLhKaak
[ok] LRczShwIVbM.002.mp4 top=Happiness(0.38) confidence=0.783 tension=0.217 person_id=LRczShwIVbM
[ok] L_gmlaz-0s4.002.mp4 top=Happiness(0.35) confidence=0.722 tension=0.278 person_id=L_gmlaz-0s4
[ok] LeQKH1vAVpg.000.mp4 top=Happiness(0.50) confidence=0.795 tension=0.205 person_id=LeQKH1vAVpg
[ok] LeuT6NgJ6N8.003.mp4 top=Neutral(0.32) confidence=0.643 tension=0.357 person_id=LeuT6NgJ6N8
[ok] LeuT6NgJ6N8.005.mp4 top=Neutral(0.31) confidence=0.610 tension=0.390 person_id=LeuT6NgJ6N8
[ok] LfvTKoMYLEE.001.mp4 top=Anger(0.27) confidence=0.655 tension=0.345 person_id=LfvTKoMYLEE
[ok] Lq4uvcHNiy8.005.mp4 top=Neutral(0.35) confidence=0.651 tension=0.349 person_id=Lq4uvcHNiy8
[ok] Lt89YrQHF_w.000.mp4 top=Sadness(0.27) confidence=0.502 tension=0.498 person_id=Lt89YrQHF_w
[ok] Lt89YrQHF_w.001.mp4 top=Fear(0.22) confidence=0.507 tension=0.493 person_id=Lt89YrQHF_w
[ok] LtTR6elruhU.000.mp4 top=Happiness(0.42) confidence=0.768 tension=0.232 person_id=LtTR6elruhU
[ok] Lu9UNCSpQZM.001.mp4 top=Happiness(0.42) confidence=0.777 tension=0.223 person_id=Lu9UNCSpQZM
[ok] Lu9UNCSpQZM.002.mp4 top=Happiness(0.47) confidence=0.786 tension=0.214 person_id=Lu9UNCSpQZM
[ok] LvpUVPQKWcQ.004.mp4 top=Happiness(0.23) confidence=0.642 tension=0.358 person_id=LvpUVPQKWcQ
[ok] M0O87_LiyMw.003.mp4 top=Happiness(0.63) confidence=0.878 tension=0.122 person_id=M0O87_LiyMw
[ok] M56UFrEgXnI.000.mp4 top=Neutral(0.37) confidence=0.722 tension=0.278 person_id=M56UFrEgXnI
[ok] M56UFrEgXnI.002.mp4 top=Neutral(0.35) confidence=0.670 tension=0.330 person_id=M56UFrEgXnI
[ok] M9nVAfSPOZ8.000.mp4 top=Neutral(0.35) confidence=0.703 tension=0.297 person_id=M9nVAfSPOZ8
[ok] MCqC9VBT4q4.001.mp4 top=Neutral(0.35) confidence=0.726 tension=0.274 person_id=MCqC9VBT4q4
[ok] MCr6FmFAhak.002.mp4 top=Disgust(0.26) confidence=0.599 tension=0.401 person_id=MCr6FmFAhak
[ok] MCr6FmFAhak.003.mp4 top=Disgust(0.28) confidence=0.617 tension=0.383 person_id=MCr6FmFAhak
[ok] MD9yyz-OSRs.001.mp4 top=Surprise(0.36) confidence=0.693 tension=0.307 person_id=MD9yyz-OSRs
[ok] MDTC4y4ZrSM.000.mp4 top=Surprise(0.22) confidence=0.662 tension=0.338 person_id=MDTC4y4ZrSM
[ok] MDoZUDTSayc.001.mp4 top=Happiness(0.29) confidence=0.764 tension=0.236 person_id=MDoZUDTSayc
[ok] MDoZUDTSayc.002.mp4 top=Happiness(0.26) confidence=0.737 tension=0.263 person_id=MDoZUDTSayc
[ok] MI_GQLbnoew.005.mp4 top=Surprise(0.29) confidence=0.725 tension=0.275 person_id=MI_GQLbnoew
[ok] MLCIfM5jYlI.003.mp4 top=Neutral(0.37) confidence=0.636 tension=0.364 person_id=MLCIfM5jYlI
[ok] MLCIfM5jYlI.005.mp4 top=Neutral(0.39) confidence=0.651 tension=0.349 person_id=MLCIfM5jYlI
[ok] MOXPVzRBDPo.000.mp4 top=Happiness(0.28) confidence=0.741 tension=0.259 person_id=MOXPVzRBDPo
[ok] MOobNUpfWiY.003.mp4 top=Neutral(0.30) confidence=0.659 tension=0.341 person_id=MOobNUpfWiY
[ok] MRquWhqw4Jw.001.mp4 top=Happiness(0.39) confidence=0.755 tension=0.245 person_id=MRquWhqw4Jw
[ok] MSlMVMM8obY.000.mp4 top=Neutral(0.32) confidence=0.717 tension=0.283 person_id=MSlMVMM8obY
[ok] MZkDsB04kt8.005.mp4 top=Neutral(0.25) confidence=0.689 tension=0.311 person_id=MZkDsB04kt8
[ok] MajYvFTkKnk.001.mp4 top=Neutral(0.34) confidence=0.671 tension=0.329 person_id=MajYvFTkKnk
[ok] MbufNmC0JL0.001.mp4 top=Neutral(0.37) confidence=0.747 tension=0.253 person_id=MbufNmC0JL0
[ok] MbunPsukPnQ.004.mp4 top=Happiness(0.50) confidence=0.830 tension=0.170 person_id=MbunPsukPnQ
[ok] Me22JENkhJA.001.mp4 top=Anger(0.26) confidence=0.620 tension=0.380 person_id=Me22JENkhJA
[ok] Me22JENkhJA.002.mp4 top=Anger(0.20) confidence=0.686 tension=0.314 person_id=Me22JENkhJA
[ok] MnARi5OWW9Q.003.mp4 top=Neutral(0.34) confidence=0.608 tension=0.392 person_id=MnARi5OWW9Q
[ok] MrYEK0nvnAo.005.mp4 top=Neutral(0.25) confidence=0.608 tension=0.392 person_id=MrYEK0nvnAo
[ok] MrfJ1qDJAwo.000.mp4 top=Neutral(0.27) confidence=0.745 tension=0.255 person_id=MrfJ1qDJAwo
[ok] MsGTYOOp4hE.001.mp4 top=Happiness(0.48) confidence=0.831 tension=0.169 person_id=MsGTYOOp4hE
[ok] MswJxdf-3Fc.003.mp4 top=Happiness(0.50) confidence=0.801 tension=0.199 person_id=MswJxdf-3Fc
[ok] MuYYY3XaJ7Q.000.mp4 top=Happiness(0.42) confidence=0.786 tension=0.214 person_id=MuYYY3XaJ7Q
[ok] MvWDky9ZaWU.001.mp4 top=Happiness(0.44) confidence=0.821 tension=0.179 person_id=MvWDky9ZaWU
[ok] MvWDky9ZaWU.002.mp4 top=Happiness(0.45) confidence=0.829 tension=0.171 person_id=MvWDky9ZaWU
[ok] MvWDky9ZaWU.004.mp4 top=Happiness(0.40) confidence=0.784 tension=0.216 person_id=MvWDky9ZaWU
