[device] mps 사용 (torch 2.4.1, batch=32)
[ok] 4lH5nLSwmoM.001.mp4 top=Fear(0.34) confidence=0.589 tension=0.411 person_id=4lH5nLSwmoM
[ok] 4lH5nLSwmoM.003.mp4 top=Anger(0.18) confidence=0.662 tension=0.337 person_id=4lH5nLSwmoM
[ok] 4lIbWq27O84.000.mp4 top=Fear(0.29) confidence=0.647 tension=0.353 person_id=4lIbWq27O84
[ok] 4lIbWq27O84.001.mp4 top=Fear(0.26) confidence=0.646 tension=0.354 person_id=4lIbWq27O84
[ok] 4lIbWq27O84.002.mp4 top=Fear(0.20) confidence=0.639 tension=0.361 person_id=4lIbWq27O84
[ok] 4lj66h4CXI8.002.mp4 top=Neutral(0.23) confidence=0.718 tension=0.282 person_id=4lj66h4CXI8
[ok] 4lj66h4CXI8.003.mp4 top=Happiness(0.24) confidence=0.748 tension=0.252 person_id=4lj66h4CXI8
[ok] 4lj66h4CXI8.005.mp4 top=Happiness(0.27) confidence=0.734 tension=0.266 person_id=4lj66h4CXI8
[ok] 4lyKh2_xCDQ.003.mp4 top=Happiness(0.31) confidence=0.779 tension=0.221 person_id=4lyKh2_xCDQ
[ok] 4lyKh2_xCDQ.004.mp4 top=Happiness(0.26) confidence=0.769 tension=0.231 person_id=4lyKh2_xCDQ
[ok] 4nJLbAKgwfw.005.mp4 top=Disgust(0.23) confidence=0.662 tension=0.338 person_id=4nJLbAKgwfw
[ok] 4nir0YtjHVs.001.mp4 top=Neutral(0.31) confidence=0.753 tension=0.247 person_id=4nir0YtjHVs
[ok] 4nir0YtjHVs.002.mp4 top=Neutral(0.27) confidence=0.760 tension=0.240 person_id=4nir0YtjHVs
[ok] 4sCa35TOxgs.001.mp4 top=Surprise(0.26) confidence=0.719 tension=0.281 person_id=4sCa35TOxgs
[ok] 4vJ69g7gAH4.001.mp4 top=Surprise(0.29) confidence=0.669 tension=0.331 person_id=4vJ69g7gAH4
[ok] 4vdJGgZpj4k.004.mp4 top=Happiness(0.30) confidence=0.811 tension=0.189 person_id=4vdJGgZpj4k
[ok] 4vdJGgZpj4k.005.mp4 top=Happiness(0.27) confidence=0.790 tension=0.210 person_id=4vdJGgZpj4k
[ok] 4xdT0Uedsro.000.mp4 top=Neutral(0.40) confidence=0.748 tension=0.253 person_id=4xdT0Uedsro
[ok] 4xdT0Uedsro.002.mp4 top=Neutral(0.43) confidence=0.770 tension=0.230 person_id=4xdT0Uedsro
[ok] 4yogPbHFQ9o.002.mp4 top=Neutral(0.30) confidence=0.731 tension=0.269 person_id=4yogPbHFQ9o
[ok] 4yogPbHFQ9o.003.mp4 top=Neutral(0.28) confidence=0.702 tension=0.298 person_id=4yogPbHFQ9o
[ok] 4yogPbHFQ9o.004.mp4 top=Neutral(0.36) confidence=0.717 tension=0.284 person_id=4yogPbHFQ9o
[ok] 4yogPbHFQ9o.005.mp4 top=Neutral(0.27) confidence=0.700 tension=0.300 person_id=4yogPbHFQ9o
[ok] 4zkY1SG-7xc.003.mp4 top=Neutral(0.24) confidence=0.667 tension=0.333 person_id=4zkY1SG-7xc
[ok] 5-mwIFjOWZ4.000.mp4 top=Neutral(0.29) confidence=0.739 tension=0.261 person_id=5-mwIFjOWZ4
[ok] 50gokPvvMs8.000.mp4 top=Surprise(0.26) confidence=0.757 tension=0.243 person_id=50gokPvvMs8
[ok] 50gokPvvMs8.002.mp4 top=Happiness(0.50) confidence=0.844 tension=0.156 person_id=50gokPvvMs8
[ok] 51KRxB3g7A8.000.mp4 top=Happiness(0.35) confidence=0.793 tension=0.207 person_id=51KRxB3g7A8
[ok] 51hGkzvYP00.001.mp4 top=Neutral(0.30) confidence=0.810 tension=0.190 person_id=51hGkzvYP00
[ok] 51z2rCqPqPE.003.mp4 top=Neutral(0.21) confidence=0.676 tension=0.324 person_id=51z2rCqPqPE
[ok] 51z2rCqPqPE.005.mp4 top=Surprise(0.25) confidence=0.703 tension=0.297 person_id=51z2rCqPqPE
[ok] 521sm7CTyfg.000.mp4 top=Neutral(0.31) confidence=0.746 tension=0.254 person_id=521sm7CTyfg
[ok] 521sm7CTyfg.001.mp4 top=Anger(0.30) confidence=0.736 tension=0.264 person_id=521sm7CTyfg
[ok] 521sm7CTyfg.003.mp4 top=Neutral(0.32) confidence=0.739 tension=0.261 person_id=521sm7CTyfg
[ok] 521sm7CTyfg.004.mp4 top=Neutral(0.30) confidence=0.768 tension=0.232 person_id=521sm7CTyfg
[ok] 521sm7CTyfg.005.mp4 top=Happiness(0.64) confidence=0.895 tension=0.105 person_id=521sm7CTyfg
[ok] 53QFyec0uN0.002.mp4 top=Happiness(0.62) confidence=0.876 tension=0.124 person_id=53QFyec0uN0
[ok] 53QFyec0uN0.003.mp4 top=Surprise(0.23) confidence=0.738 tension=0.262 person_id=53QFyec0uN0
[ok] 53gtUkC7IZM.001.mp4 top=Happiness(0.52) confidence=0.849 tension=0.151 person_id=53gtUkC7IZM
[ok] 53srfuqv9LM.001.mp4 top=Fear(0.31) confidence=0.657 tension=0.343 person_id=53srfuqv9LM
[ok] 53srfuqv9LM.002.mp4 top=Fear(0.35) confidence=0.645 tension=0.355 person_id=53srfuqv9LM
[ok] 54JawR1x0II.001.mp4 top=Neutral(0.28) confidence=0.782 tension=0.218 person_id=54JawR1x0II
[ok] 54JawR1x0II.002.mp4 top=Anger(0.25) confidence=0.697 tension=0.303 person_id=54JawR1x0II
[ok] 54K75EhiTEk.000.mp4 top=Anger(0.28) confidence=0.661 tension=0.339 person_id=54K75EhiTEk
[ok] 54K75EhiTEk.002.mp4 top=Anger(0.33) confidence=0.622 tension=0.378 person_id=54K75EhiTEk
[ok] 54K75EhiTEk.003.mp4 top=Anger(0.33) confidence=0.638 tension=0.362 person_id=54K75EhiTEk
[ok] 54K75EhiTEk.005.mp4 top=Anger(0.33) confidence=0.673 tension=0.327 person_id=54K75EhiTEk
[ok] 54TGLGvIm_8.001.mp4 top=Surprise(0.31) confidence=0.686 tension=0.314 person_id=54TGLGvIm_8
[ok] 54TGLGvIm_8.002.mp4 top=Surprise(0.28) confidence=0.661 tension=0.339 person_id=54TGLGvIm_8
[ok] 54TGLGvIm_8.003.mp4 top=Surprise(0.29) confidence=0.679 tension=0.321 person_id=54TGLGvIm_8
[ok] 54TGLGvIm_8.004.mp4 top=Surprise(0.29) confidence=0.692 tension=0.308 person_id=54TGLGvIm_8
[ok] 57RdMTGegww.000.mp4 top=Happiness(0.64) confidence=0.882 tension=0.118 person_id=57RdMTGegww
[ok] 57o4odfqTs8.001.mp4 top=Neutral(0.25) confidence=0.776 tension=0.224 person_id=57o4odfqTs8
[ok] 57o4odfqTs8.003.mp4 top=Surprise(0.29) confidence=0.771 tension=0.229 person_id=57o4odfqTs8
[ok] 59Smv7wl--w.001.mp4 top=Neutral(0.32) confidence=0.700 tension=0.300 person_id=59Smv7wl--w
[ok] 59Smv7wl--w.002.mp4 top=Neutral(0.27) confidence=0.689 tension=0.311 person_id=59Smv7wl--w
[ok] 59Smv7wl--w.003.mp4 top=Anger(0.25) confidence=0.677 tension=0.323 person_id=59Smv7wl--w
[ok] 59Smv7wl--w.005.mp4 top=Neutral(0.31) confidence=0.696 tension=0.304 person_id=59Smv7wl--w
[ok] 5BPGRteF64Y.001.mp4 top=Neutral(0.47) confidence=0.813 tension=0.187 person_id=5BPGRteF64Y
[ok] 5BPGRteF64Y.002.mp4 top=Neutral(0.47) confidence=0.794 tension=0.206 person_id=5BPGRteF64Y
[ok] 5BPGRteF64Y.005.mp4 top=Neutral(0.50) confidence=0.812 tension=0.188 person_id=5BPGRteF64Y
[ok] 5Bgd2zgiT0Q.004.mp4 top=Surprise(0.24) confidence=0.787 tension=0.213 person_id=5Bgd2zgiT0Q
[ok] 5CRqN54uejE.000.mp4 top=Happiness(0.49) confidence=0.848 tension=0.152 person_id=5CRqN54uejE
[ok] 5CRqN54uejE.002.mp4 top=Happiness(0.70) confidence=0.912 tension=0.088 person_id=5CRqN54uejE
[ok] 5CRqN54uejE.005.mp4 top=Happiness(0.58) confidence=0.878 tension=0.122 person_id=5CRqN54uejE
[ok] 5Eez38v8TuU.000.mp4 top=Surprise(0.21) confidence=0.698 tension=0.303 person_id=5Eez38v8TuU
[ok] 5Eez38v8TuU.003.mp4 top=Sadness(0.22) confidence=0.654 tension=0.346 person_id=5Eez38v8TuU
[ok] 5Eez38v8TuU.005.mp4 top=Neutral(0.24) confidence=0.697 tension=0.304 person_id=5Eez38v8TuU
[ok] 5IqtX-uq28E.001.mp4 top=Neutral(0.33) confidence=0.785 tension=0.215 person_id=5IqtX-uq28E
[ok] 5IqtX-uq28E.002.mp4 top=Neutral(0.39) confidence=0.781 tension=0.219 person_id=5IqtX-uq28E
[ok] 5KHOpRCxnwQ.005.mp4 top=Surprise(0.35) confidence=0.770 tension=0.230 person_id=5KHOpRCxnwQ
[ok] 5Ku4_r_Yxsk.000.mp4 top=Neutral(0.27) confidence=0.693 tension=0.307 person_id=5Ku4_r_Yxsk
[ok] 5Ku4_r_Yxsk.001.mp4 top=Surprise(0.22) confidence=0.732 tension=0.268 person_id=5Ku4_r_Yxsk
[ok] 5Mc-mjLvvGU.000.mp4 top=Neutral(0.27) confidence=0.734 tension=0.266 person_id=5Mc-mjLvvGU
[ok] 5Mc-mjLvvGU.003.mp4 top=Neutral(0.27) confidence=0.666 tension=0.334 person_id=5Mc-mjLvvGU
[ok] 5PsD_NFMWpQ.000.mp4 top=Happiness(0.31) confidence=0.812 tension=0.188 person_id=5PsD_NFMWpQ
[ok] 5T2PhH-OMds.000.mp4 top=Surprise(0.27) confidence=0.794 tension=0.206 person_id=5T2PhH-OMds
[ok] 5T2PhH-OMds.001.mp4 top=Surprise(0.31) confidence=0.779 tension=0.221 person_id=5T2PhH-OMds
[ok] 5T2PhH-OMds.003.mp4 top=Happiness(0.33) confidence=0.799 tension=0.201 person_id=5T2PhH-OMds
[ok] 5TYuLy7JLj4.000.mp4 top=Neutral(0.36) confidence=0.702 tension=0.298 person_id=5TYuLy7JLj4
[ok] 5U0xeSXEZOU.000.mp4 top=Happiness(0.34) confidence=0.833 tension=0.167 person_id=5U0xeSXEZOU
[ok] 5U0xeSXEZOU.001.mp4 top=Happiness(0.63) confidence=0.899 tension=0.101 person_id=5U0xeSXEZOU
[ok] 5U0xeSXEZOU.004.mp4 top=Happiness(0.45) confidence=0.859 tension=0.141 person_id=5U0xeSXEZOU
[ok] 5U0xeSXEZOU.005.mp4 top=Happiness(0.42) confidence=0.850 tension=0.150 person_id=5U0xeSXEZOU
[ok] 5VG1EgzvprE.000.mp4 top=Neutral(0.32) confidence=0.780 tension=0.220 person_id=5VG1EgzvprE
[ok] 5VG1EgzvprE.005.mp4 top=Happiness(0.25) confidence=0.775 tension=0.224 person_id=5VG1EgzvprE
[ok] 5Wfa94_5Psg.002.mp4 top=Happiness(0.27) confidence=0.763 tension=0.237 person_id=5Wfa94_5Psg
[ok] 5Wfa94_5Psg.003.mp4 top=Happiness(0.22) confidence=0.757 tension=0.243 person_id=5Wfa94_5Psg
[ok] 5Wfa94_5Psg.004.mp4 top=Neutral(0.23) confidence=0.732 tension=0.268 person_id=5Wfa94_5Psg
[ok] 5Wmlo8Z5yVA.003.mp4 top=Happiness(0.25) confidence=0.754 tension=0.246 person_id=5Wmlo8Z5yVA
[ok] 5bi_PM3XMEQ.005.mp4 top=Neutral(0.21) confidence=0.741 tension=0.259 person_id=5bi_PM3XMEQ
[ok] 5f6s8cwA7WQ.001.mp4 top=Surprise(0.40) confidence=0.704 tension=0.296 person_id=5f6s8cwA7WQ
[ok] 5f6s8cwA7WQ.002.mp4 top=Neutral(0.26) confidence=0.663 tension=0.336 person_id=5f6s8cwA7WQ
[ok] 5f6s8cwA7WQ.004.mp4 top=Surprise(0.21) confidence=0.677 tension=0.323 person_id=5f6s8cwA7WQ
[ok] 5f6s8cwA7WQ.005.mp4 top=Surprise(0.22) confidence=0.694 tension=0.306 person_id=5f6s8cwA7WQ
[ok] 5gJsrcXQvrk.002.mp4 top=Neutral(0.26) confidence=0.692 tension=0.308 person_id=5gJsrcXQvrk
[ok] 5ghk5950BhU.002.mp4 top=Neutral(0.27) confidence=0.717 tension=0.283 person_id=5ghk5950BhU
[ok] 5ghk5950BhU.004.mp4 top=Neutral(0.28) confidence=0.733 tension=0.267 person_id=5ghk5950BhU
[ok] 5ghk5950BhU.005.mp4 top=Happiness(0.26) confidence=0.769 tension=0.231 person_id=5ghk5950BhU
[ok] 5h5Pajjc_xM.001.mp4 top=Neutral(0.22) confidence=0.766 tension=0.234 person_id=5h5Pajjc_xM
[ok] 5hFRSHAis2E.003.mp4 top=Neutral(0.22) confidence=0.696 tension=0.304 person_id=5hFRSHAis2E
[ok] 5hFRSHAis2E.005.mp4 top=Neutral(0.27) confidence=0.784 tension=0.216 person_id=5hFRSHAis2E
[ok] 5kY-Iv6UkeU.003.mp4 top=Neutral(0.33) confidence=0.750 tension=0.250 person_id=5kY-Iv6UkeU
[ok] 5kaqMZ7SB9w.002.mp4 top=Happiness(0.59) confidence=0.859 tension=0.141 person_id=5kaqMZ7SB9w
[ok] 5kwoq4EZixQ.001.mp4 top=Neutral(0.30) confidence=0.757 tension=0.243 person_id=5kwoq4EZixQ
[ok] 5kwoq4EZixQ.003.mp4 top=Neutral(0.41) confidence=0.725 tension=0.276 person_id=5kwoq4EZixQ
[ok] 5kwoq4EZixQ.004.mp4 top=Neutral(0.47) confidence=0.739 tension=0.261 person_id=5kwoq4EZixQ
[ok] 5kwoq4EZixQ.005.mp4 top=Neutral(0.42) confidence=0.720 tension=0.280 person_id=5kwoq4EZixQ
[ok] 5uFZ-2kYGO0.000.mp4 top=Surprise(0.22) confidence=0.671 tension=0.329 person_id=5uFZ-2kYGO0
[ok] 5wpoKhbt28c.001.mp4 top=Surprise(0.28) confidence=0.763 tension=0.237 person_id=5wpoKhbt28c
[ok] 5wpoKhbt28c.004.mp4 top=Happiness(0.27) confidence=0.785 tension=0.215 person_id=5wpoKhbt28c
[ok] 5xA8-Y5qgT0.000.mp4 top=Neutral(0.27) confidence=0.744 tension=0.257 person_id=5xA8-Y5qgT0
[ok] 5xA8-Y5qgT0.001.mp4 top=Neutral(0.31) confidence=0.731 tension=0.269 person_id=5xA8-Y5qgT0
[ok] 5xA8-Y5qgT0.003.mp4 top=Happiness(0.27) confidence=0.788 tension=0.212 person_id=5xA8-Y5qgT0
[ok] 5xA8-Y5qgT0.004.mp4 top=Neutral(0.36) confidence=0.741 tension=0.259 person_id=5xA8-Y5qgT0
[ok] 5z4G0biL9B4.000.mp4 top=Neutral(0.31) confidence=0.663 tension=0.336 person_id=5z4G0biL9B4
[ok] 5z4G0biL9B4.003.mp4 top=Neutral(0.33) confidence=0.684 tension=0.315 person_id=5z4G0biL9B4
[ok] 6-O-HJf6OZI.001.mp4 top=Neutral(0.41) confidence=0.774 tension=0.225 person_id=6-O-HJf6OZI
[ok] 6-O-HJf6OZI.002.mp4 top=Neutral(0.41) confidence=0.787 tension=0.213 person_id=6-O-HJf6OZI
[ok] 6-O-HJf6OZI.004.mp4 top=Neutral(0.52) confidence=0.777 tension=0.223 person_id=6-O-HJf6OZI
[ok] 6-O-HJf6OZI.005.mp4 top=Neutral(0.37) confidence=0.779 tension=0.221 person_id=6-O-HJf6OZI
[ok] 6-_1-vBNl_0.002.mp4 top=Surprise(0.28) confidence=0.725 tension=0.275 person_id=6-_1-vBNl_0
[ok] 6-_1-vBNl_0.003.mp4 top=Neutral(0.39) confidence=0.743 tension=0.257 person_id=6-_1-vBNl_0
[ok] 6-_1-vBNl_0.004.mp4 top=Neutral(0.32) confidence=0.720 tension=0.280 person_id=6-_1-vBNl_0
[ok] 62ngcaBjRCY.005.mp4 top=Surprise(0.20) confidence=0.694 tension=0.306 person_id=62ngcaBjRCY
[ok] 65xWDhgq1OE.004.mp4 top=Happiness(0.34) confidence=0.796 tension=0.204 person_id=65xWDhgq1OE
[ok] 69BopbFc34U.000.mp4 top=Sadness(0.25) confidence=0.685 tension=0.315 person_id=69BopbFc34U
[ok] 69BopbFc34U.001.mp4 top=Happiness(0.22) confidence=0.705 tension=0.295 person_id=69BopbFc34U
[ok] 69BopbFc34U.004.mp4 top=Happiness(0.21) confidence=0.710 tension=0.290 person_id=69BopbFc34U
[ok] 69EsTnCVCp0.003.mp4 top=Sadness(0.20) confidence=0.638 tension=0.362 person_id=69EsTnCVCp0
[ok] 6CRet5sD6xI.003.mp4 top=Disgust(0.27) confidence=0.639 tension=0.361 person_id=6CRet5sD6xI
[ok] 6EMgu2djYrU.001.mp4 top=Happiness(0.51) confidence=0.874 tension=0.126 person_id=6EMgu2djYrU
[ok] 6EMgu2djYrU.002.mp4 top=Happiness(0.42) confidence=0.853 tension=0.147 person_id=6EMgu2djYrU
[ok] 6EMgu2djYrU.004.mp4 top=Happiness(0.36) confidence=0.840 tension=0.160 person_id=6EMgu2djYrU
[ok] 6EMgu2djYrU.005.mp4 top=Happiness(0.46) confidence=0.861 tension=0.139 person_id=6EMgu2djYrU
[ok] 6IOtQTOyQRU.000.mp4 top=Neutral(0.30) confidence=0.729 tension=0.271 person_id=6IOtQTOyQRU
[ok] 6IOtQTOyQRU.001.mp4 top=Neutral(0.28) confidence=0.778 tension=0.222 person_id=6IOtQTOyQRU
[ok] 6JfSPPVUgIg.003.mp4 top=Neutral(0.32) confidence=0.694 tension=0.306 person_id=6JfSPPVUgIg
[ok] 6JfSPPVUgIg.005.mp4 top=Neutral(0.32) confidence=0.715 tension=0.285 person_id=6JfSPPVUgIg
[ok] 6KKNrufnL80.000.mp4 top=Surprise(0.32) confidence=0.752 tension=0.248 person_id=6KKNrufnL80
[ok] 6LKbPUX03sY.000.mp4 top=Surprise(0.36) confidence=0.687 tension=0.313 person_id=6LKbPUX03sY
[ok] 6LKbPUX03sY.003.mp4 top=Happiness(0.37) confidence=0.785 tension=0.215 person_id=6LKbPUX03sY
[ok] 6LKbPUX03sY.005.mp4 top=Surprise(0.40) confidence=0.718 tension=0.282 person_id=6LKbPUX03sY
[ok] 6N02tjYPLh8.000.mp4 top=Neutral(0.42) confidence=0.765 tension=0.235 person_id=6N02tjYPLh8
[ok] 6N02tjYPLh8.001.mp4 top=Neutral(0.40) confidence=0.775 tension=0.225 person_id=6N02tjYPLh8
[ok] 6N02tjYPLh8.005.mp4 top=Neutral(0.35) confidence=0.734 tension=0.266 person_id=6N02tjYPLh8
[ok] 6NHEp_CF2jE.000.mp4 top=Happiness(0.35) confidence=0.808 tension=0.192 person_id=6NHEp_CF2jE
[ok] 6NjuNY4LfQc.004.mp4 top=Surprise(0.22) confidence=0.697 tension=0.303 person_id=6NjuNY4LfQc
[ok] 6RwVJK3husE.005.mp4 top=Neutral(0.26) confidence=0.799 tension=0.201 person_id=6RwVJK3husE
[ok] 6SiutTvCDUw.000.mp4 top=Neutral(0.27) confidence=0.763 tension=0.237 person_id=6SiutTvCDUw
[ok] 6SiutTvCDUw.001.mp4 top=Neutral(0.27) confidence=0.779 tension=0.221 person_id=6SiutTvCDUw
[ok] 6TkMavTyimI.000.mp4 top=Neutral(0.29) confidence=0.722 tension=0.278 person_id=6TkMavTyimI
[ok] 6TkMavTyimI.001.mp4 top=Surprise(0.28) confidence=0.689 tension=0.311 person_id=6TkMavTyimI
[ok] 6TkMavTyimI.002.mp4 top=Neutral(0.28) confidence=0.737 tension=0.263 person_id=6TkMavTyimI
[ok] 6TkMavTyimI.003.mp4 top=Surprise(0.31) confidence=0.693 tension=0.307 person_id=6TkMavTyimI
[ok] 6TkMavTyimI.004.mp4 top=Neutral(0.24) confidence=0.687 tension=0.313 person_id=6TkMavTyimI
[ok] 6TkMavTyimI.005.mp4 top=Neutral(0.20) confidence=0.710 tension=0.290 person_id=6TkMavTyimI
[ok] 6V92xyqy0q4.000.mp4 top=Neutral(0.33) confidence=0.756 tension=0.244 person_id=6V92xyqy0q4
[ok] 6V92xyqy0q4.001.mp4 top=Neutral(0.42) confidence=0.770 tension=0.230 person_id=6V92xyqy0q4
[ok] 6WSr4IW6cNI.000.mp4 top=Disgust(0.45) confidence=0.575 tension=0.425 person_id=6WSr4IW6cNI
[ok] 6WSr4IW6cNI.003.mp4 top=Disgust(0.62) confidence=0.549 tension=0.451 person_id=6WSr4IW6cNI
[ok] 6e5BsNaQmTo.003.mp4 top=Neutral(0.22) confidence=0.749 tension=0.251 person_id=6e5BsNaQmTo
[ok] 6ePyEPQp77Q.001.mp4 top=Neutral(0.29) confidence=0.692 tension=0.308 person_id=6ePyEPQp77Q
[ok] 6ePyEPQp77Q.002.mp4 top=Neutral(0.33) confidence=0.698 tension=0.302 person_id=6ePyEPQp77Q
[ok] 6ePyEPQp77Q.004.mp4 top=Neutral(0.36) confidence=0.723 tension=0.277 person_id=6ePyEPQp77Q
[ok] 6ePyEPQp77Q.005.mp4 top=Neutral(0.32) confidence=0.722 tension=0.278 person_id=6ePyEPQp77Q
[ok] 6h6kk-tPzmE.000.mp4 top=Happiness(0.25) confidence=0.796 tension=0.204 person_id=6h6kk-tPzmE
[ok] 6k8RQViPUTc.000.mp4 top=Neutral(0.26) confidence=0.690 tension=0.310 person_id=6k8RQViPUTc
[ok] 6nbxAP_ZKQQ.000.mp4 top=Neutral(0.45) confidence=0.807 tension=0.193 person_id=6nbxAP_ZKQQ
[ok] 6nbxAP_ZKQQ.005.mp4 top=Neutral(0.43) confidence=0.792 tension=0.208 person_id=6nbxAP_ZKQQ
[ok] 6nv6D2moFQw.002.mp4 top=Neutral(0.32) confidence=0.794 tension=0.206 person_id=6nv6D2moFQw
[ok] 6nv6D2moFQw.003.mp4 top=Happiness(0.33) confidence=0.812 tension=0.188 person_id=6nv6D2moFQw
[ok] 6nv6D2moFQw.005.mp4 top=Happiness(0.41) confidence=0.827 tension=0.173 person_id=6nv6D2moFQw
[ok] 6oL9yyc9iJc.001.mp4 top=Happiness(0.25) confidence=0.768 tension=0.232 person_id=6oL9yyc9iJc
[ok] 6oL9yyc9iJc.003.mp4 top=Happiness(0.30) confidence=0.782 tension=0.218 person_id=6oL9yyc9iJc
[ok] 6tBnFWDqvJE.003.mp4 top=Happiness(0.35) confidence=0.789 tension=0.211 person_id=6tBnFWDqvJE
[ok] 6tyhnIgNVs8.005.mp4 top=Neutral(0.27) confidence=0.726 tension=0.274 person_id=6tyhnIgNVs8
[ok] 6uqXoPJSoPg.000.mp4 top=Neutral(0.36) confidence=0.770 tension=0.230 person_id=6uqXoPJSoPg
[ok] 6uqXoPJSoPg.003.mp4 top=Neutral(0.43) confidence=0.769 tension=0.231 person_id=6uqXoPJSoPg
[ok] 6uqXoPJSoPg.004.mp4 top=Neutral(0.27) confidence=0.741 tension=0.260 person_id=6uqXoPJSoPg
[ok] 6uqXoPJSoPg.005.mp4 top=Neutral(0.29) confidence=0.809 tension=0.191 person_id=6uqXoPJSoPg
[ok] 6wHQsN5g2RM.000.mp4 top=Neutral(0.24) confidence=0.683 tension=0.317 person_id=6wHQsN5g2RM
[ok] 6wHQsN5g2RM.002.mp4 top=Neutral(0.30) confidence=0.737 tension=0.264 person_id=6wHQsN5g2RM
[ok] 6wHQsN5g2RM.003.mp4 top=Neutral(0.27) confidence=0.750 tension=0.250 person_id=6wHQsN5g2RM
[ok] 6wHQsN5g2RM.004.mp4 top=Happiness(0.27) confidence=0.788 tension=0.212 person_id=6wHQsN5g2RM
[ok] 6wIEiqmuHOM.000.mp4 top=Neutral(0.34) confidence=0.756 tension=0.244 person_id=6wIEiqmuHOM
[ok] 6waL_gUxtAM.000.mp4 top=Surprise(0.32) confidence=0.769 tension=0.231 person_id=6waL_gUxtAM
[ok] 6waL_gUxtAM.004.mp4 top=Surprise(0.27) confidence=0.735 tension=0.265 person_id=6waL_gUxtAM
[ok] 6xlHkQDHxbs.000.mp4 top=Happiness(0.36) confidence=0.782 tension=0.218 person_id=6xlHkQDHxbs
[ok] 6zm71IHOCZA.000.mp4 top=Disgust(0.39) confidence=0.570 tension=0.430 person_id=6zm71IHOCZA
[ok] 6zm71IHOCZA.001.mp4 top=Disgust(0.25) confidence=0.670 tension=0.330 person_id=6zm71IHOCZA
[ok] 6zm71IHOCZA.002.mp4 top=Sadness(0.19) confidence=0.639 tension=0.361 person_id=6zm71IHOCZA
[ok] 70FJFG-MISQ.004.mp4 top=Neutral(0.30) confidence=0.738 tension=0.262 person_id=70FJFG-MISQ
[ok] 75XbCb7G8kw.001.mp4 top=Anger(0.34) confidence=0.680 tension=0.320 person_id=75XbCb7G8kw
[ok] 75XbCb7G8kw.002.mp4 top=Anger(0.29) confidence=0.680 tension=0.320 person_id=75XbCb7G8kw
[ok] 78zauTEQ-k8.000.mp4 top=Neutral(0.30) confidence=0.712 tension=0.288 person_id=78zauTEQ-k8
[ok] 78zauTEQ-k8.001.mp4 top=Neutral(0.33) confidence=0.699 tension=0.301 person_id=78zauTEQ-k8
[ok] 78zauTEQ-k8.004.mp4 top=Neutral(0.27) confidence=0.705 tension=0.295 person_id=78zauTEQ-k8
[ok] 79xbT95IyKI.001.mp4 top=Happiness(0.34) confidence=0.763 tension=0.237 person_id=79xbT95IyKI
[ok] 7BgScfRre5M.001.mp4 top=Happiness(0.51) confidence=0.842 tension=0.158 person_id=7BgScfRre5M
[ok] 7BgScfRre5M.003.mp4 top=Happiness(0.44) confidence=0.826 tension=0.174 person_id=7BgScfRre5M
[ok] 7BgScfRre5M.004.mp4 top=Happiness(0.21) confidence=0.729 tension=0.271 person_id=7BgScfRre5M
[ok] 7FXs86Z98E0.002.mp4 top=Surprise(0.22) confidence=0.750 tension=0.251 person_id=7FXs86Z98E0
[ok] 7GRC7XjGzX8.001.mp4 top=Surprise(0.30) confidence=0.747 tension=0.253 person_id=7GRC7XjGzX8
[ok] 7GRC7XjGzX8.003.mp4 top=Happiness(0.43) confidence=0.813 tension=0.187 person_id=7GRC7XjGzX8
[ok] 7I-B2bBL0K0.004.mp4 top=Neutral(0.36) confidence=0.718 tension=0.282 person_id=7I-B2bBL0K0
[ok] 7IegDaeNlik.000.mp4 top=Sadness(0.20) confidence=0.666 tension=0.334 person_id=7IegDaeNlik
[ok] 7IegDaeNlik.002.mp4 top=Happiness(0.31) confidence=0.761 tension=0.239 person_id=7IegDaeNlik
[ok] 7IegDaeNlik.003.mp4 top=Sadness(0.36) confidence=0.595 tension=0.405 person_id=7IegDaeNlik
[ok] 7IegDaeNlik.005.mp4 top=Fear(0.18) confidence=0.672 tension=0.328 person_id=7IegDaeNlik
[ok] 7Kn5VT9bB4I.001.mp4 top=Neutral(0.23) confidence=0.684 tension=0.315 person_id=7Kn5VT9bB4I
[ok] 7LHmNEH65Pk.000.mp4 top=Surprise(0.27) confidence=0.706 tension=0.294 person_id=7LHmNEH65Pk
[ok] 7LHmNEH65Pk.002.mp4 top=Surprise(0.22) confidence=0.688 tension=0.312 person_id=7LHmNEH65Pk
[ok] 7LHmNEH65Pk.004.mp4 top=Fear(0.25) confidence=0.666 tension=0.334 person_id=7LHmNEH65Pk
[ok] 7LHmNEH65Pk.005.mp4 top=Neutral(0.22) confidence=0.678 tension=0.322 person_id=7LHmNEH65Pk
[ok] 7MwZm3mhSA8.004.mp4 top=Neutral(0.33) confidence=0.792 tension=0.207 person_id=7MwZm3mhSA8
[ok] 7P2F5Mk_Q1s.000.mp4 top=Neutral(0.46) confidence=0.766 tension=0.234 person_id=7P2F5Mk_Q1s
[ok] 7P2F5Mk_Q1s.002.mp4 top=Neutral(0.39) confidence=0.759 tension=0.241 person_id=7P2F5Mk_Q1s
[ok] 7PYAn9njCHI.001.mp4 top=Neutral(0.46) confidence=0.779 tension=0.221 person_id=7PYAn9njCHI
