clip_id,file_name,person_id,labeler_a,labeler_b,label_final,note
BeyIfaH64xY.004,BeyIfaH64xY.004.mp4,BeyIfaH64xY,,,0.7051,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.25, tension=0.295) - 사람 검수 전"
BgfYyUAoNPs.000,BgfYyUAoNPs.000.mp4,BgfYyUAoNPs,,,0.8318,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.45, tension=0.168) - 사람 검수 전"
Bi3XVSF4rac.000,Bi3XVSF4rac.000.mp4,Bi3XVSF4rac,,,0.6423,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.28, tension=0.358) - 사람 검수 전"
Bije9nsMl7M.000,Bije9nsMl7M.000.mp4,Bije9nsMl7M,,,0.7106,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.289) - 사람 검수 전"
Bije9nsMl7M.003,Bije9nsMl7M.003.mp4,Bije9nsMl7M,,,0.6952,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.305) - 사람 검수 전"
Bije9nsMl7M.004,Bije9nsMl7M.004.mp4,Bije9nsMl7M,,,0.69,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.30, tension=0.310) - 사람 검수 전"
Bije9nsMl7M.005,Bije9nsMl7M.005.mp4,Bije9nsMl7M,,,0.6834,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.317) - 사람 검수 전"
BjQ95T-Dw1U.000,BjQ95T-Dw1U.000.mp4,BjQ95T-Dw1U,,,0.6847,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.315) - 사람 검수 전"
BjQ95T-Dw1U.002,BjQ95T-Dw1U.002.mp4,BjQ95T-Dw1U,,,0.6905,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.309) - 사람 검수 전"
BjQ95T-Dw1U.003,BjQ95T-Dw1U.003.mp4,BjQ95T-Dw1U,,,0.69,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.33, tension=0.310) - 사람 검수 전"
BjQ95T-Dw1U.004,BjQ95T-Dw1U.004.mp4,BjQ95T-Dw1U,,,0.6278,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.30, tension=0.372) - 사람 검수 전"
BjQ95T-Dw1U.005,BjQ95T-Dw1U.005.mp4,BjQ95T-Dw1U,,,0.6844,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.33, tension=0.316) - 사람 검수 전"
BjzSIV3dutk.000,BjzSIV3dutk.000.mp4,BjzSIV3dutk,,,0.8556,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.48, tension=0.144) - 사람 검수 전"
Bk9Hxn7Drxw.003,Bk9Hxn7Drxw.003.mp4,Bk9Hxn7Drxw,,,0.6795,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.23, tension=0.320) - 사람 검수 전"
Bk9Hxn7Drxw.004,Bk9Hxn7Drxw.004.mp4,Bk9Hxn7Drxw,,,0.6956,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.304) - 사람 검수 전"
BkDdtxDPjJA.001,BkDdtxDPjJA.001.mp4,BkDdtxDPjJA,,,0.6054,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.30, tension=0.395) - 사람 검수 전"
BlvmREgt2C0.002,BlvmREgt2C0.002.mp4,BlvmREgt2C0,,,0.8018,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.30, tension=0.198) - 사람 검수 전"
BlvmREgt2C0.005,BlvmREgt2C0.005.mp4,BlvmREgt2C0,,,0.901,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.67, tension=0.099) - 사람 검수 전"
BmDClgdWlH4.000,BmDClgdWlH4.000.mp4,BmDClgdWlH4,,,0.7832,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.34, tension=0.217) - 사람 검수 전"
BmDClgdWlH4.002,BmDClgdWlH4.002.mp4,BmDClgdWlH4,,,0.7682,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.35, tension=0.232) - 사람 검수 전"
BmDClgdWlH4.004,BmDClgdWlH4.004.mp4,BmDClgdWlH4,,,0.8199,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.41, tension=0.180) - 사람 검수 전"
Bo-mrL28d8M.002,Bo-mrL28d8M.002.mp4,Bo-mrL28d8M,,,0.6137,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.26, tension=0.386) - 사람 검수 전"
Bo-mrL28d8M.003,Bo-mrL28d8M.003.mp4,Bo-mrL28d8M,,,0.6123,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.27, tension=0.388) - 사람 검수 전"
Bo-mrL28d8M.004,Bo-mrL28d8M.004.mp4,Bo-mrL28d8M,,,0.5963,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.32, tension=0.404) - 사람 검수 전"
BpcQ9THDtp4.000,BpcQ9THDtp4.000.mp4,BpcQ9THDtp4,,,0.6748,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.25, tension=0.325) - 사람 검수 전"
Bt5zyk-Xf9Q.000,Bt5zyk-Xf9Q.000.mp4,Bt5zyk-Xf9Q,,,0.7556,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.40, tension=0.244) - 사람 검수 전"
BuKzIqR4eBU.001,BuKzIqR4eBU.001.mp4,BuKzIqR4eBU,,,0.717,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.24, tension=0.283) - 사람 검수 전"
BxdFQhBNZys.000,BxdFQhBNZys.000.mp4,BxdFQhBNZys,,,0.6728,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.19, tension=0.327) - 사람 검수 전"
BxdFQhBNZys.004,BxdFQhBNZys.004.mp4,BxdFQhBNZys,,,0.6534,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.23, tension=0.347) - 사람 검수 전"
Bz3Jx4QL_6Q.001,Bz3Jx4QL_6Q.001.mp4,Bz3Jx4QL_6Q,,,0.7428,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.24, tension=0.257) - 사람 검수 전"
Bz3Jx4QL_6Q.003,Bz3Jx4QL_6Q.003.mp4,Bz3Jx4QL_6Q,,,0.7257,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.24, tension=0.274) - 사람 검수 전"
Bz3Jx4QL_6Q.004,Bz3Jx4QL_6Q.004.mp4,Bz3Jx4QL_6Q,,,0.7086,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.21, tension=0.291) - 사람 검수 전"
C-48U5oDuvw.003,C-48U5oDuvw.003.mp4,C-48U5oDuvw,,,0.6411,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.37, tension=0.359) - 사람 검수 전"
C-48U5oDuvw.004,C-48U5oDuvw.004.mp4,C-48U5oDuvw,,,0.6483,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.42, tension=0.352) - 사람 검수 전"
C0UMWrEJ2x0.004,C0UMWrEJ2x0.004.mp4,C0UMWrEJ2x0,,,0.838,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.50, tension=0.162) - 사람 검수 전"
C0UMWrEJ2x0.005,C0UMWrEJ2x0.005.mp4,C0UMWrEJ2x0,,,0.826,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.43, tension=0.174) - 사람 검수 전"
C0uc-2KrnnQ.001,C0uc-2KrnnQ.001.mp4,C0uc-2KrnnQ,,,0.7221,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.278) - 사람 검수 전"
C0uc-2KrnnQ.002,C0uc-2KrnnQ.002.mp4,C0uc-2KrnnQ,,,0.7196,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.28, tension=0.280) - 사람 검수 전"
C23rns4ZCy8.004,C23rns4ZCy8.004.mp4,C23rns4ZCy8,,,0.7844,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.216) - 사람 검수 전"
C2MEPH7x9m0.001,C2MEPH7x9m0.001.mp4,C2MEPH7x9m0,,,0.8787,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.55, tension=0.121) - 사람 검수 전"
C3knX70mzxQ.004,C3knX70mzxQ.004.mp4,C3knX70mzxQ,,,0.6843,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.316) - 사람 검수 전"
C3knX70mzxQ.005,C3knX70mzxQ.005.mp4,C3knX70mzxQ,,,0.6863,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.314) - 사람 검수 전"
C5qRszPK9HY.001,C5qRszPK9HY.001.mp4,C5qRszPK9HY,,,0.6608,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.21, tension=0.339) - 사람 검수 전"
C5qRszPK9HY.003,C5qRszPK9HY.003.mp4,C5qRszPK9HY,,,0.702,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.22, tension=0.298) - 사람 검수 전"
C8xZ0vhrrFE.000,C8xZ0vhrrFE.000.mp4,C8xZ0vhrrFE,,,0.6242,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.22, tension=0.376) - 사람 검수 전"
C8xZ0vhrrFE.002,C8xZ0vhrrFE.002.mp4,C8xZ0vhrrFE,,,0.6967,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.21, tension=0.303) - 사람 검수 전"
C8xZ0vhrrFE.003,C8xZ0vhrrFE.003.mp4,C8xZ0vhrrFE,,,0.6924,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.308) - 사람 검수 전"
C8xZ0vhrrFE.005,C8xZ0vhrrFE.005.mp4,C8xZ0vhrrFE,,,0.6801,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.24, tension=0.320) - 사람 검수 전"
CCe1J5grs8U.005,CCe1J5grs8U.005.mp4,CCe1J5grs8U,,,0.6787,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.22, tension=0.321) - 사람 검수 전"
CDTo7WVyf5s.001,CDTo7WVyf5s.001.mp4,CDTo7WVyf5s,,,0.7449,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.23, tension=0.255) - 사람 검수 전"
CESTtNvDpww.003,CESTtNvDpww.003.mp4,CESTtNvDpww,,,0.8737,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.60, tension=0.126) - 사람 검수 전"
CFK8ib0aWe8.000,CFK8ib0aWe8.000.mp4,CFK8ib0aWe8,,,0.6431,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.33, tension=0.357) - 사람 검수 전"
CFK8ib0aWe8.001,CFK8ib0aWe8.001.mp4,CFK8ib0aWe8,,,0.6397,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.33, tension=0.360) - 사람 검수 전"
CFK8ib0aWe8.003,CFK8ib0aWe8.003.mp4,CFK8ib0aWe8,,,0.6443,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.31, tension=0.356) - 사람 검수 전"
CFk4v2Kd5Ns.002,CFk4v2Kd5Ns.002.mp4,CFk4v2Kd5Ns,,,0.6943,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.21, tension=0.306) - 사람 검수 전"
CFk4v2Kd5Ns.005,CFk4v2Kd5Ns.005.mp4,CFk4v2Kd5Ns,,,0.6052,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.34, tension=0.395) - 사람 검수 전"
CGfr9jl8w4Y.001,CGfr9jl8w4Y.001.mp4,CGfr9jl8w4Y,,,0.771,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.33, tension=0.229) - 사람 검수 전"
CGfr9jl8w4Y.004,CGfr9jl8w4Y.004.mp4,CGfr9jl8w4Y,,,0.7613,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.39, tension=0.239) - 사람 검수 전"
CGfr9jl8w4Y.005,CGfr9jl8w4Y.005.mp4,CGfr9jl8w4Y,,,0.7787,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.37, tension=0.221) - 사람 검수 전"
CHkKv9TXm0g.000,CHkKv9TXm0g.000.mp4,CHkKv9TXm0g,,,0.7589,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.28, tension=0.241) - 사람 검수 전"
CJT7z9PaU68.004,CJT7z9PaU68.004.mp4,CJT7z9PaU68,,,0.6441,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.22, tension=0.356) - 사람 검수 전"
CJhP12Gi8sg.002,CJhP12Gi8sg.002.mp4,CJhP12Gi8sg,,,0.7994,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.27, tension=0.201) - 사람 검수 전"
CJjNcuBLjMM.001,CJjNcuBLjMM.001.mp4,CJjNcuBLjMM,,,0.789,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.43, tension=0.211) - 사람 검수 전"
CLGJCzz6tIU.001,CLGJCzz6tIU.001.mp4,CLGJCzz6tIU,,,0.9156,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.74, tension=0.084) - 사람 검수 전"
CO7vZjYF6Zk.000,CO7vZjYF6Zk.000.mp4,CO7vZjYF6Zk,,,0.7378,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.22, tension=0.262) - 사람 검수 전"
CO7vZjYF6Zk.001,CO7vZjYF6Zk.001.mp4,CO7vZjYF6Zk,,,0.6881,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.22, tension=0.312) - 사람 검수 전"
CO7vZjYF6Zk.002,CO7vZjYF6Zk.002.mp4,CO7vZjYF6Zk,,,0.8039,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.33, tension=0.196) - 사람 검수 전"
CPtaCNonKlE.000,CPtaCNonKlE.000.mp4,CPtaCNonKlE,,,0.6841,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.316) - 사람 검수 전"
CPtaCNonKlE.002,CPtaCNonKlE.002.mp4,CPtaCNonKlE,,,0.6841,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.28, tension=0.316) - 사람 검수 전"
CPtaCNonKlE.003,CPtaCNonKlE.003.mp4,CPtaCNonKlE,,,0.6661,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.21, tension=0.334) - 사람 검수 전"
CPtaCNonKlE.004,CPtaCNonKlE.004.mp4,CPtaCNonKlE,,,0.6446,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.27, tension=0.355) - 사람 검수 전"
CQMH9Qguuao.000,CQMH9Qguuao.000.mp4,CQMH9Qguuao,,,0.7494,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.36, tension=0.251) - 사람 검수 전"
CQMH9Qguuao.003,CQMH9Qguuao.003.mp4,CQMH9Qguuao,,,0.7533,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.45, tension=0.247) - 사람 검수 전"
CQMH9Qguuao.004,CQMH9Qguuao.004.mp4,CQMH9Qguuao,,,0.7611,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.46, tension=0.239) - 사람 검수 전"
CQMH9Qguuao.005,CQMH9Qguuao.005.mp4,CQMH9Qguuao,,,0.7553,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.45, tension=0.245) - 사람 검수 전"
CRLsCyMfskE.000,CRLsCyMfskE.000.mp4,CRLsCyMfskE,,,0.7122,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.26, tension=0.288) - 사람 검수 전"
CRLsCyMfskE.001,CRLsCyMfskE.001.mp4,CRLsCyMfskE,,,0.669,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.30, tension=0.331) - 사람 검수 전"
CRLsCyMfskE.002,CRLsCyMfskE.002.mp4,CRLsCyMfskE,,,0.6506,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.19, tension=0.349) - 사람 검수 전"
CRLsCyMfskE.003,CRLsCyMfskE.003.mp4,CRLsCyMfskE,,,0.6863,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.23, tension=0.314) - 사람 검수 전"
CRLsCyMfskE.004,CRLsCyMfskE.004.mp4,CRLsCyMfskE,,,0.7319,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.30, tension=0.268) - 사람 검수 전"
CTWMisL_HlI.000,CTWMisL_HlI.000.mp4,CTWMisL_HlI,,,0.7689,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.231) - 사람 검수 전"
CTWMisL_HlI.003,CTWMisL_HlI.003.mp4,CTWMisL_HlI,,,0.7505,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.26, tension=0.249) - 사람 검수 전"
CTWMisL_HlI.004,CTWMisL_HlI.004.mp4,CTWMisL_HlI,,,0.7423,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.258) - 사람 검수 전"
CTWMisL_HlI.005,CTWMisL_HlI.005.mp4,CTWMisL_HlI,,,0.7412,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.259) - 사람 검수 전"
CUiG7UZ9A3k.002,CUiG7UZ9A3k.002.mp4,CUiG7UZ9A3k,,,0.68,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.21, tension=0.320) - 사람 검수 전"
CUiG7UZ9A3k.005,CUiG7UZ9A3k.005.mp4,CUiG7UZ9A3k,,,0.6752,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.20, tension=0.325) - 사람 검수 전"
CV930dFsubs.000,CV930dFsubs.000.mp4,CV930dFsubs,,,0.7235,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.24, tension=0.276) - 사람 검수 전"
CV930dFsubs.002,CV930dFsubs.002.mp4,CV930dFsubs,,,0.8692,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.57, tension=0.131) - 사람 검수 전"
CV930dFsubs.003,CV930dFsubs.003.mp4,CV930dFsubs,,,0.7123,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.24, tension=0.288) - 사람 검수 전"
C_NtwmmF2Ys.000,C_NtwmmF2Ys.000.mp4,C_NtwmmF2Ys,,,0.6643,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.336) - 사람 검수 전"
C_NtwmmF2Ys.002,C_NtwmmF2Ys.002.mp4,C_NtwmmF2Ys,,,0.6733,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.20, tension=0.327) - 사람 검수 전"
C_NtwmmF2Ys.003,C_NtwmmF2Ys.003.mp4,C_NtwmmF2Ys,,,0.6289,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.19, tension=0.371) - 사람 검수 전"
C_NtwmmF2Ys.004,C_NtwmmF2Ys.004.mp4,C_NtwmmF2Ys,,,0.6859,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.314) - 사람 검수 전"
CbNAOLHByZQ.004,CbNAOLHByZQ.004.mp4,CbNAOLHByZQ,,,0.7021,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.24, tension=0.298) - 사람 검수 전"
CcVuoHZqp6k.004,CcVuoHZqp6k.004.mp4,CcVuoHZqp6k,,,0.7412,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.25, tension=0.259) - 사람 검수 전"
CdUYBux3Vn8.000,CdUYBux3Vn8.000.mp4,CdUYBux3Vn8,,,0.7456,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.26, tension=0.254) - 사람 검수 전"
CdUYBux3Vn8.002,CdUYBux3Vn8.002.mp4,CdUYBux3Vn8,,,0.7884,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.37, tension=0.212) - 사람 검수 전"
CdUYBux3Vn8.005,CdUYBux3Vn8.005.mp4,CdUYBux3Vn8,,,0.8825,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.64, tension=0.117) - 사람 검수 전"
CdY1ZLrWTtg.000,CdY1ZLrWTtg.000.mp4,CdY1ZLrWTtg,,,0.7825,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.49, tension=0.218) - 사람 검수 전"
CdY1ZLrWTtg.002,CdY1ZLrWTtg.002.mp4,CdY1ZLrWTtg,,,0.8003,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.50, tension=0.200) - 사람 검수 전"
Cdh_OCMZ4U8.000,Cdh_OCMZ4U8.000.mp4,Cdh_OCMZ4U8,,,0.5849,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.39, tension=0.415) - 사람 검수 전"
CfNbSToI21k.004,CfNbSToI21k.004.mp4,CfNbSToI21k,,,0.7189,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.25, tension=0.281) - 사람 검수 전"
CfNbSToI21k.005,CfNbSToI21k.005.mp4,CfNbSToI21k,,,0.6883,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.27, tension=0.312) - 사람 검수 전"
Cl5jhuLQ9Dg.001,Cl5jhuLQ9Dg.001.mp4,Cl5jhuLQ9Dg,,,0.8124,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.33, tension=0.188) - 사람 검수 전"
Cl5jhuLQ9Dg.002,Cl5jhuLQ9Dg.002.mp4,Cl5jhuLQ9Dg,,,0.7827,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.32, tension=0.217) - 사람 검수 전"
Cl5jhuLQ9Dg.003,Cl5jhuLQ9Dg.003.mp4,Cl5jhuLQ9Dg,,,0.7634,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.237) - 사람 검수 전"
Cl5jhuLQ9Dg.004,Cl5jhuLQ9Dg.004.mp4,Cl5jhuLQ9Dg,,,0.7882,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.32, tension=0.212) - 사람 검수 전"
Cl5jhuLQ9Dg.005,Cl5jhuLQ9Dg.005.mp4,Cl5jhuLQ9Dg,,,0.7635,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.237) - 사람 검수 전"
Cl7vQ9QR0es.000,Cl7vQ9QR0es.000.mp4,Cl7vQ9QR0es,,,0.8581,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.53, tension=0.142) - 사람 검수 전"
Cl7vQ9QR0es.001,Cl7vQ9QR0es.001.mp4,Cl7vQ9QR0es,,,0.8584,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.55, tension=0.142) - 사람 검수 전"
Cl7vQ9QR0es.002,Cl7vQ9QR0es.002.mp4,Cl7vQ9QR0es,,,0.8818,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.63, tension=0.118) - 사람 검수 전"
Cl7vQ9QR0es.003,Cl7vQ9QR0es.003.mp4,Cl7vQ9QR0es,,,0.8108,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.41, tension=0.189) - 사람 검수 전"
Cl7vQ9QR0es.004,Cl7vQ9QR0es.004.mp4,Cl7vQ9QR0es,,,0.7806,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.31, tension=0.219) - 사람 검수 전"
Cl7vQ9QR0es.005,Cl7vQ9QR0es.005.mp4,Cl7vQ9QR0es,,,0.7155,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.27, tension=0.284) - 사람 검수 전"
Cng72emlXAM.004,Cng72emlXAM.004.mp4,Cng72emlXAM,,,0.725,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.275) - 사람 검수 전"
Cng72emlXAM.005,Cng72emlXAM.005.mp4,Cng72emlXAM,,,0.6964,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.304) - 사람 검수 전"
CpmR-91GxmY.000,CpmR-91GxmY.000.mp4,CpmR-91GxmY,,,0.7209,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.23, tension=0.279) - 사람 검수 전"
CpmR-91GxmY.002,CpmR-91GxmY.002.mp4,CpmR-91GxmY,,,0.7371,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.23, tension=0.263) - 사람 검수 전"
CpmR-91GxmY.004,CpmR-91GxmY.004.mp4,CpmR-91GxmY,,,0.7333,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.32, tension=0.267) - 사람 검수 전"
CpmR-91GxmY.005,CpmR-91GxmY.005.mp4,CpmR-91GxmY,,,0.8287,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.48, tension=0.171) - 사람 검수 전"
CqQavmWSLrI.000,CqQavmWSLrI.000.mp4,CqQavmWSLrI,,,0.7667,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.29, tension=0.233) - 사람 검수 전"
CqQavmWSLrI.001,CqQavmWSLrI.001.mp4,CqQavmWSLrI,,,0.7329,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.27, tension=0.267) - 사람 검수 전"
CqQavmWSLrI.002,CqQavmWSLrI.002.mp4,CqQavmWSLrI,,,0.7098,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.290) - 사람 검수 전"
CqQavmWSLrI.003,CqQavmWSLrI.003.mp4,CqQavmWSLrI,,,0.6545,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.27, tension=0.346) - 사람 검수 전"
CqQavmWSLrI.004,CqQavmWSLrI.004.mp4,CqQavmWSLrI,,,0.6535,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.24, tension=0.346) - 사람 검수 전"
CqQavmWSLrI.005,CqQavmWSLrI.005.mp4,CqQavmWSLrI,,,0.723,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.277) - 사람 검수 전"
CuGuiOZ48Ig.000,CuGuiOZ48Ig.000.mp4,CuGuiOZ48Ig,,,0.7201,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.21, tension=0.280) - 사람 검수 전"
