clip_id,file_name,person_id,labeler_a,labeler_b,label_final,note
HQZD4j8_FR8.004,HQZD4j8_FR8.004.mp4,HQZD4j8_FR8,,,0.7072,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.24, tension=0.293) - 사람 검수 전"
HT_8WpgGqjk.002,HT_8WpgGqjk.002.mp4,HT_8WpgGqjk,,,0.7411,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.38, tension=0.259) - 사람 검수 전"
HT_8WpgGqjk.005,HT_8WpgGqjk.005.mp4,HT_8WpgGqjk,,,0.7426,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.257) - 사람 검수 전"
HWuh0biZQ_c.004,HWuh0biZQ_c.004.mp4,HWuh0biZQ_c,,,0.6491,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.28, tension=0.351) - 사람 검수 전"
HX-3jJdK7HM.005,HX-3jJdK7HM.005.mp4,HX-3jJdK7HM,,,0.7343,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.23, tension=0.266) - 사람 검수 전"
HbGeoKBULAA.000,HbGeoKBULAA.000.mp4,HbGeoKBULAA,,,0.9467,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.83, tension=0.053) - 사람 검수 전"
HekcZ0Em60E.003,HekcZ0Em60E.003.mp4,HekcZ0Em60E,,,0.7981,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.28, tension=0.202) - 사람 검수 전"
HhC2cGFFZeY.002,HhC2cGFFZeY.002.mp4,HhC2cGFFZeY,,,0.7456,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.254) - 사람 검수 전"
Hklc55y7vUI.002,Hklc55y7vUI.002.mp4,Hklc55y7vUI,,,0.5986,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.34, tension=0.401) - 사람 검수 전"
Hm5K_K0v718.005,Hm5K_K0v718.005.mp4,Hm5K_K0v718,,,0.7219,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.278) - 사람 검수 전"
HrddpXxWFns.001,HrddpXxWFns.001.mp4,HrddpXxWFns,,,0.7155,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.284) - 사람 검수 전"
HrddpXxWFns.004,HrddpXxWFns.004.mp4,HrddpXxWFns,,,0.7863,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.29, tension=0.214) - 사람 검수 전"
HrddpXxWFns.005,HrddpXxWFns.005.mp4,HrddpXxWFns,,,0.7313,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.269) - 사람 검수 전"
HwZlfygV2eU.004,HwZlfygV2eU.004.mp4,HwZlfygV2eU,,,0.7572,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.28, tension=0.243) - 사람 검수 전"
I01_ubtktEQ.000,I01_ubtktEQ.000.mp4,I01_ubtktEQ,,,0.7076,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.292) - 사람 검수 전"
I53JQFtiQxM.001,I53JQFtiQxM.001.mp4,I53JQFtiQxM,,,0.7386,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.25, tension=0.261) - 사람 검수 전"
I53JQFtiQxM.003,I53JQFtiQxM.003.mp4,I53JQFtiQxM,,,0.789,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.33, tension=0.211) - 사람 검수 전"
I5x9T9ftW18.002,I5x9T9ftW18.002.mp4,I5x9T9ftW18,,,0.8449,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.36, tension=0.155) - 사람 검수 전"
IFF47jVKMj8.001,IFF47jVKMj8.001.mp4,IFF47jVKMj8,,,0.6644,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.26, tension=0.336) - 사람 검수 전"
IGjI8aP14gg.003,IGjI8aP14gg.003.mp4,IGjI8aP14gg,,,0.7031,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.26, tension=0.297) - 사람 검수 전"
IMCEXoAkZv4.003,IMCEXoAkZv4.003.mp4,IMCEXoAkZv4,,,0.7392,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.261) - 사람 검수 전"
IMCEXoAkZv4.004,IMCEXoAkZv4.004.mp4,IMCEXoAkZv4,,,0.7452,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.39, tension=0.255) - 사람 검수 전"
IQNNEfYYYiw.003,IQNNEfYYYiw.003.mp4,IQNNEfYYYiw,,,0.7573,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.29, tension=0.243) - 사람 검수 전"
IQdz0Pd-L2Y.000,IQdz0Pd-L2Y.000.mp4,IQdz0Pd-L2Y,,,0.7101,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.290) - 사람 검수 전"
IQdz0Pd-L2Y.002,IQdz0Pd-L2Y.002.mp4,IQdz0Pd-L2Y,,,0.679,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.321) - 사람 검수 전"
IV01x2GS61g.002,IV01x2GS61g.002.mp4,IV01x2GS61g,,,0.8139,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.186) - 사람 검수 전"
IV01x2GS61g.005,IV01x2GS61g.005.mp4,IV01x2GS61g,,,0.809,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.191) - 사람 검수 전"
Ie2y_yOeKpo.001,Ie2y_yOeKpo.001.mp4,Ie2y_yOeKpo,,,0.8932,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.65, tension=0.107) - 사람 검수 전"
Ie2y_yOeKpo.003,Ie2y_yOeKpo.003.mp4,Ie2y_yOeKpo,,,0.9024,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.67, tension=0.098) - 사람 검수 전"
Ie2y_yOeKpo.005,Ie2y_yOeKpo.005.mp4,Ie2y_yOeKpo,,,0.9126,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.72, tension=0.087) - 사람 검수 전"
If96Xniy6Go.002,If96Xniy6Go.002.mp4,If96Xniy6Go,,,0.6974,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.22, tension=0.303) - 사람 검수 전"
Isa3WdmciZQ.005,Isa3WdmciZQ.005.mp4,Isa3WdmciZQ,,,0.7479,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.33, tension=0.252) - 사람 검수 전"
It0-yCwOc5k.004,It0-yCwOc5k.004.mp4,It0-yCwOc5k,,,0.6308,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.28, tension=0.369) - 사람 검수 전"
It0-yCwOc5k.005,It0-yCwOc5k.005.mp4,It0-yCwOc5k,,,0.6481,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.26, tension=0.352) - 사람 검수 전"
IyBCZySg-c4.005,IyBCZySg-c4.005.mp4,IyBCZySg-c4,,,0.6399,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.34, tension=0.360) - 사람 검수 전"
J30sMEMrKjA.004,J30sMEMrKjA.004.mp4,J30sMEMrKjA,,,0.8194,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.43, tension=0.181) - 사람 검수 전"
J5Q9cutAmY8.001,J5Q9cutAmY8.001.mp4,J5Q9cutAmY8,,,0.777,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.32, tension=0.223) - 사람 검수 전"
J6RHl6U6Jcw.001,J6RHl6U6Jcw.001.mp4,J6RHl6U6Jcw,,,0.8222,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.42, tension=0.178) - 사람 검수 전"
J9WyswA0vow.004,J9WyswA0vow.004.mp4,J9WyswA0vow,,,0.8585,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.55, tension=0.141) - 사람 검수 전"
JBiq9X_-r84.001,JBiq9X_-r84.001.mp4,JBiq9X_-r84,,,0.6084,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.31, tension=0.392) - 사람 검수 전"
JBiq9X_-r84.003,JBiq9X_-r84.003.mp4,JBiq9X_-r84,,,0.673,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.28, tension=0.327) - 사람 검수 전"
JBiq9X_-r84.005,JBiq9X_-r84.005.mp4,JBiq9X_-r84,,,0.6598,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.25, tension=0.340) - 사람 검수 전"
JEhC58vobs4.000,JEhC58vobs4.000.mp4,JEhC58vobs4,,,0.7411,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.22, tension=0.259) - 사람 검수 전"
JEualxMkaE4.001,JEualxMkaE4.001.mp4,JEualxMkaE4,,,0.7327,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.267) - 사람 검수 전"
JKDEEwxZwrw.000,JKDEEwxZwrw.000.mp4,JKDEEwxZwrw,,,0.765,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.48, tension=0.235) - 사람 검수 전"
JKDEEwxZwrw.004,JKDEEwxZwrw.004.mp4,JKDEEwxZwrw,,,0.7535,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.246) - 사람 검수 전"
JTmq4k4uQCY.004,JTmq4k4uQCY.004.mp4,JTmq4k4uQCY,,,0.7275,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.38, tension=0.272) - 사람 검수 전"
JU_XfoyZIVM.000,JU_XfoyZIVM.000.mp4,JU_XfoyZIVM,,,0.77,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.23, tension=0.230) - 사람 검수 전"
JciLbidX1Q8.001,JciLbidX1Q8.001.mp4,JciLbidX1Q8,,,0.5826,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.48, tension=0.417) - 사람 검수 전"
Jcw9NZkMn6I.001,Jcw9NZkMn6I.001.mp4,Jcw9NZkMn6I,,,0.7394,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.261) - 사람 검수 전"
Jcw9NZkMn6I.002,Jcw9NZkMn6I.002.mp4,Jcw9NZkMn6I,,,0.755,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.28, tension=0.245) - 사람 검수 전"
Jf8lqSpAjZ8.000,Jf8lqSpAjZ8.000.mp4,Jf8lqSpAjZ8,,,0.7315,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.268) - 사람 검수 전"
Jf8lqSpAjZ8.003,Jf8lqSpAjZ8.003.mp4,Jf8lqSpAjZ8,,,0.6407,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.21, tension=0.359) - 사람 검수 전"
Jh8yMyNZkuo.002,Jh8yMyNZkuo.002.mp4,Jh8yMyNZkuo,,,0.7153,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.32, tension=0.285) - 사람 검수 전"
Jhz5ssCKaug.000,Jhz5ssCKaug.000.mp4,Jhz5ssCKaug,,,0.7783,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.38, tension=0.222) - 사람 검수 전"
Jhz5ssCKaug.004,Jhz5ssCKaug.004.mp4,Jhz5ssCKaug,,,0.8415,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.43, tension=0.158) - 사람 검수 전"
JiXJeI5_jGM.001,JiXJeI5_jGM.001.mp4,JiXJeI5_jGM,,,0.8052,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.37, tension=0.195) - 사람 검수 전"
Jn76eAPxjNA.000,Jn76eAPxjNA.000.mp4,Jn76eAPxjNA,,,0.7102,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.24, tension=0.290) - 사람 검수 전"
Jp-Hu7yxqR8.002,Jp-Hu7yxqR8.002.mp4,Jp-Hu7yxqR8,,,0.7417,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.258) - 사람 검수 전"
Jr6GmDtvTK0.001,Jr6GmDtvTK0.001.mp4,Jr6GmDtvTK0,,,0.7644,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.236) - 사람 검수 전"
JxxF9y61ujA.001,JxxF9y61ujA.001.mp4,JxxF9y61ujA,,,0.7189,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.38, tension=0.281) - 사람 검수 전"
Jy716zClCKs.001,Jy716zClCKs.001.mp4,Jy716zClCKs,,,0.7417,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.258) - 사람 검수 전"
JzXnxQDnwWE.005,JzXnxQDnwWE.005.mp4,JzXnxQDnwWE,,,0.8605,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.49, tension=0.139) - 사람 검수 전"
K-Z_mLE8nlo.000,K-Z_mLE8nlo.000.mp4,K-Z_mLE8nlo,,,0.7782,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.41, tension=0.222) - 사람 검수 전"
K-Z_mLE8nlo.001,K-Z_mLE8nlo.001.mp4,K-Z_mLE8nlo,,,0.7474,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.30, tension=0.253) - 사람 검수 전"
K3-YXXLR0Ho.001,K3-YXXLR0Ho.001.mp4,K3-YXXLR0Ho,,,0.6221,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.36, tension=0.378) - 사람 검수 전"
K9ZTOb6PbfQ.002,K9ZTOb6PbfQ.002.mp4,K9ZTOb6PbfQ,,,0.6996,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.29, tension=0.300) - 사람 검수 전"
K9ZTOb6PbfQ.003,K9ZTOb6PbfQ.003.mp4,K9ZTOb6PbfQ,,,0.6948,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.31, tension=0.305) - 사람 검수 전"
K9h_wA30XgM.000,K9h_wA30XgM.000.mp4,K9h_wA30XgM,,,0.8161,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.41, tension=0.184) - 사람 검수 전"
K9h_wA30XgM.001,K9h_wA30XgM.001.mp4,K9h_wA30XgM,,,0.7968,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.32, tension=0.203) - 사람 검수 전"
KB09jENVJ_0.001,KB09jENVJ_0.001.mp4,KB09jENVJ_0,,,0.7835,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.24, tension=0.217) - 사람 검수 전"
KB09jENVJ_0.003,KB09jENVJ_0.003.mp4,KB09jENVJ_0,,,0.8331,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.45, tension=0.167) - 사람 검수 전"
KHQJhOzdrYo.005,KHQJhOzdrYo.005.mp4,KHQJhOzdrYo,,,0.7578,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.43, tension=0.242) - 사람 검수 전"
KIhpjwf5uAA.004,KIhpjwf5uAA.004.mp4,KIhpjwf5uAA,,,0.6905,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.310) - 사람 검수 전"
KJP4SKS2vtY.001,KJP4SKS2vtY.001.mp4,KJP4SKS2vtY,,,0.7209,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.23, tension=0.279) - 사람 검수 전"
KJP4SKS2vtY.005,KJP4SKS2vtY.005.mp4,KJP4SKS2vtY,,,0.7585,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.22, tension=0.242) - 사람 검수 전"
KM6Nc_VipyQ.003,KM6Nc_VipyQ.003.mp4,KM6Nc_VipyQ,,,0.7032,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.297) - 사람 검수 전"
KVepk_9iPEU.003,KVepk_9iPEU.003.mp4,KVepk_9iPEU,,,0.7451,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.33, tension=0.255) - 사람 검수 전"
KVepk_9iPEU.004,KVepk_9iPEU.004.mp4,KVepk_9iPEU,,,0.7467,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.28, tension=0.253) - 사람 검수 전"
KYkfjIZEScM.004,KYkfjIZEScM.004.mp4,KYkfjIZEScM,,,0.5721,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.46, tension=0.428) - 사람 검수 전"
KYvMsMLNGvY.000,KYvMsMLNGvY.000.mp4,KYvMsMLNGvY,,,0.6831,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.23, tension=0.317) - 사람 검수 전"
KYvMsMLNGvY.003,KYvMsMLNGvY.003.mp4,KYvMsMLNGvY,,,0.6797,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.320) - 사람 검수 전"
KYvbRwTCtaU.004,KYvbRwTCtaU.004.mp4,KYvbRwTCtaU,,,0.7655,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.36, tension=0.235) - 사람 검수 전"
Kbcvurfuvhk.001,Kbcvurfuvhk.001.mp4,Kbcvurfuvhk,,,0.7106,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.289) - 사람 검수 전"
Kbcvurfuvhk.003,Kbcvurfuvhk.003.mp4,Kbcvurfuvhk,,,0.6927,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.307) - 사람 검수 전"
KfurkMyjD-c.000,KfurkMyjD-c.000.mp4,KfurkMyjD-c,,,0.7024,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.298) - 사람 검수 전"
KfurkMyjD-c.005,KfurkMyjD-c.005.mp4,KfurkMyjD-c,,,0.6898,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.25, tension=0.310) - 사람 검수 전"
KhMsmtSC5Lg.004,KhMsmtSC5Lg.004.mp4,KhMsmtSC5Lg,,,0.8291,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.171) - 사람 검수 전"
KmHe8urs3LI.000,KmHe8urs3LI.000.mp4,KmHe8urs3LI,,,0.6494,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.27, tension=0.351) - 사람 검수 전"
Kmrd1MsZKmQ.004,Kmrd1MsZKmQ.004.mp4,Kmrd1MsZKmQ,,,0.6983,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.23, tension=0.302) - 사람 검수 전"
KnbEca4Ibwk.001,KnbEca4Ibwk.001.mp4,KnbEca4Ibwk,,,0.6246,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.27, tension=0.375) - 사람 검수 전"
Kpto8K_B-5A.001,Kpto8K_B-5A.001.mp4,Kpto8K_B-5A,,,0.6943,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.29, tension=0.306) - 사람 검수 전"
KskDPaLfZNQ.001,KskDPaLfZNQ.001.mp4,KskDPaLfZNQ,,,0.7006,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.22, tension=0.299) - 사람 검수 전"
Kv0kZgqZEM0.000,Kv0kZgqZEM0.000.mp4,Kv0kZgqZEM0,,,0.5943,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.25, tension=0.406) - 사람 검수 전"
Kv0kZgqZEM0.002,Kv0kZgqZEM0.002.mp4,Kv0kZgqZEM0,,,0.5968,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.25, tension=0.403) - 사람 검수 전"
L-C1blPD_ec.002,L-C1blPD_ec.002.mp4,L-C1blPD_ec,,,0.7173,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.36, tension=0.283) - 사람 검수 전"
L4Jlm0vGsvc.001,L4Jlm0vGsvc.001.mp4,L4Jlm0vGsvc,,,0.8988,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.65, tension=0.101) - 사람 검수 전"
L4uFD6434Pc.004,L4uFD6434Pc.004.mp4,L4uFD6434Pc,,,0.7174,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.38, tension=0.283) - 사람 검수 전"
L5PkZA1ErYY.000,L5PkZA1ErYY.000.mp4,L5PkZA1ErYY,,,0.7549,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.35, tension=0.245) - 사람 검수 전"
L5PkZA1ErYY.001,L5PkZA1ErYY.001.mp4,L5PkZA1ErYY,,,0.7205,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.27, tension=0.279) - 사람 검수 전"
L5kpy0SA7os.002,L5kpy0SA7os.002.mp4,L5kpy0SA7os,,,0.6901,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.25, tension=0.310) - 사람 검수 전"
L9sG80PI1Gw.002,L9sG80PI1Gw.002.mp4,L9sG80PI1Gw,,,0.8037,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.34, tension=0.196) - 사람 검수 전"
LBKbubsgpE8.005,LBKbubsgpE8.005.mp4,LBKbubsgpE8,,,0.7808,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.32, tension=0.219) - 사람 검수 전"
LCafv-LfC3Y.002,LCafv-LfC3Y.002.mp4,LCafv-LfC3Y,,,0.7497,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.40, tension=0.250) - 사람 검수 전"
LGPm8ok6kVo.005,LGPm8ok6kVo.005.mp4,LGPm8ok6kVo,,,0.6687,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.30, tension=0.331) - 사람 검수 전"
LGdzP-r_G3U.003,LGdzP-r_G3U.003.mp4,LGdzP-r_G3U,,,0.7747,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.31, tension=0.225) - 사람 검수 전"
LGgx7RVdL2Y.001,LGgx7RVdL2Y.001.mp4,LGgx7RVdL2Y,,,0.6932,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.21, tension=0.307) - 사람 검수 전"
LHV4HNK35pM.002,LHV4HNK35pM.002.mp4,LHV4HNK35pM,,,0.8175,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.38, tension=0.182) - 사람 검수 전"
LKBoLbWHJYI.001,LKBoLbWHJYI.001.mp4,LKBoLbWHJYI,,,0.7317,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.23, tension=0.268) - 사람 검수 전"
LKc69Et2Jg8.001,LKc69Et2Jg8.001.mp4,LKc69Et2Jg8,,,0.7845,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.31, tension=0.215) - 사람 검수 전"
LKqO2BhfAvM.003,LKqO2BhfAvM.003.mp4,LKqO2BhfAvM,,,0.6664,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.28, tension=0.334) - 사람 검수 전"
LKvxVEI8uVA.000,LKvxVEI8uVA.000.mp4,LKvxVEI8uVA,,,0.6795,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.37, tension=0.321) - 사람 검수 전"
LNM1i-a9q_A.005,LNM1i-a9q_A.005.mp4,LNM1i-a9q_A,,,0.7056,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.294) - 사람 검수 전"
LRU4jLhKaak.001,LRU4jLhKaak.001.mp4,LRU4jLhKaak,,,0.6643,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.29, tension=0.336) - 사람 검수 전"
LRU4jLhKaak.004,LRU4jLhKaak.004.mp4,LRU4jLhKaak,,,0.6582,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.32, tension=0.342) - 사람 검수 전"
LRU4jLhKaak.005,LRU4jLhKaak.005.mp4,LRU4jLhKaak,,,0.7026,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.25, tension=0.297) - 사람 검수 전"
LRczShwIVbM.002,LRczShwIVbM.002.mp4,LRczShwIVbM,,,0.8066,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.38, tension=0.193) - 사람 검수 전"
L_gmlaz-0s4.002,L_gmlaz-0s4.002.mp4,L_gmlaz-0s4,,,0.7558,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.35, tension=0.244) - 사람 검수 전"
LeQKH1vAVpg.000,LeQKH1vAVpg.000.mp4,LeQKH1vAVpg,,,0.8171,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.50, tension=0.183) - 사람 검수 전"
LeuT6NgJ6N8.003,LeuT6NgJ6N8.003.mp4,LeuT6NgJ6N8,,,0.735,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.32, tension=0.265) - 사람 검수 전"
LeuT6NgJ6N8.005,LeuT6NgJ6N8.005.mp4,LeuT6NgJ6N8,,,0.7181,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.282) - 사람 검수 전"
LfvTKoMYLEE.001,LfvTKoMYLEE.001.mp4,LfvTKoMYLEE,,,0.7145,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.27, tension=0.286) - 사람 검수 전"
Lq4uvcHNiy8.005,Lq4uvcHNiy8.005.mp4,Lq4uvcHNiy8,,,0.7179,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.282) - 사람 검수 전"
Lt89YrQHF_w.000,Lt89YrQHF_w.000.mp4,Lt89YrQHF_w,,,0.6067,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.27, tension=0.393) - 사람 검수 전"
Lt89YrQHF_w.001,Lt89YrQHF_w.001.mp4,Lt89YrQHF_w,,,0.6165,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.22, tension=0.383) - 사람 검수 전"
LtTR6elruhU.000,LtTR6elruhU.000.mp4,LtTR6elruhU,,,0.7964,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.42, tension=0.204) - 사람 검수 전"
Lu9UNCSpQZM.001,Lu9UNCSpQZM.001.mp4,Lu9UNCSpQZM,,,0.8025,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.42, tension=0.198) - 사람 검수 전"
